timestamp,value,is_anomaly,convergenceLoss,anomaly_score,prediction,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2014-04-12 19:09:00,0.0702290076336,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 19:14:00,0.0503816793893,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 19:19:00,0.239694656489,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 19:24:00,0.114503816794,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 19:29:00,0.0351145038168,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 19:34:00,0.0106870229008,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 19:39:00,0.0870229007634,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 19:44:00,0.0503816793893,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 19:49:00,0.018320610687,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 19:54:00,0.117557251908,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 19:59:00,0.158778625954,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 20:04:00,0.0442748091603,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 20:09:00,0.0458015267176,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 20:14:00,0.120610687023,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 20:19:00,0.117557251908,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 20:24:00,0.0854961832061,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 20:29:00,0.0946564885496,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 20:34:00,0.264122137405,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 20:39:00,0.0152671755725,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 20:44:00,0.143511450382,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 20:49:00,0.16641221374,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 20:54:00,0.0809160305344,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 20:59:00,0.018320610687,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 21:04:00,0.024427480916,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 21:09:00,0.0320610687023,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 21:14:00,0.193893129771,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 21:19:00,0.0580152671756,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 21:24:00,0.0641221374046,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 21:29:00,0.109923664122,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 21:34:00,0.0885496183206,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 21:39:00,0.207633587786,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 21:44:00,0.103816793893,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 21:49:00,0.0259541984733,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 21:54:00,0.126717557252,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 21:59:00,0.0106870229008,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 22:04:00,0.030534351145,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 22:09:00,0.00152671755725,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 22:14:00,0.288549618321,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 22:19:00,0.119083969466,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 22:24:00,0.0290076335878,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 22:29:00,0.00916030534351,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 22:34:00,0.00916030534351,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 22:39:00,0.158778625954,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 22:44:00,0.0809160305344,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 22:49:00,0.0595419847328,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 22:54:00,0.00763358778626,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 22:59:00,0.0167938931298,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 23:04:00,0.0931297709924,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 23:09:00,0.152671755725,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 23:14:00,0.0198473282443,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 23:19:00,0.0167938931298,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 23:24:00,0.0534351145038,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 23:29:00,0.018320610687,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 23:34:00,0.23358778626,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 23:39:00,0.0595419847328,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 23:44:00,0.116030534351,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 23:49:00,0.0763358778626,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 23:54:00,0.0900763358779,1,,,[[ nan]],0.0,0.0,0.0
2014-04-12 23:59:00,0.0030534351145,1,,,[[ nan]],0.0,0.0,0.0
2014-04-13 00:04:00,0.0,1,,,[[ nan]],0.0,0.0,0.0
2014-04-13 00:09:00,0.0198473282443,1,,,[[ nan]],0.0,0.0,0.0
2014-04-13 00:14:00,0.00763358778626,1,,,[[ nan]],0.0,0.0,0.0
2014-04-13 00:19:00,0.0290076335878,1,,,[[ nan]],0.0,0.0,0.0
2014-04-13 00:24:00,0.0458015267176,1,,,[[ nan]],0.0,0.0,0.0
2014-04-13 00:29:00,0.012213740458,1,,,[[ nan]],0.0,0.0,0.0
2014-04-13 00:34:00,0.0916030534351,1,,,[[ nan]],0.0,0.0,0.0
2014-04-13 00:39:00,0.0488549618321,1,,,[[ nan]],0.0,0.0,0.0
2014-04-13 00:44:00,0.00916030534351,1,,,[[ nan]],0.0,0.0,0.0
2014-04-13 00:49:00,0.00610687022901,1,,,[[ nan]],0.0,0.0,0.0
2014-04-13 00:54:00,0.0900763358779,1,,,[[ nan]],0.0,0.0,0.0
2014-04-13 00:59:00,0.189312977099,1,,,[[ nan]],0.0,0.0,0.0
2014-04-13 01:04:00,0.209160305344,1,,,[[ nan]],0.0,0.0,0.0
2014-04-13 01:09:00,0.206106870229,1,,,[[ nan]],0.0,0.0,0.0
2014-04-13 01:14:00,0.0030534351145,1,,,[[ nan]],0.0,0.0,0.0
2014-04-13 01:19:00,0.00763358778626,1,,,[[ nan]],0.0,0.0,0.0
2014-04-13 01:24:00,0.0717557251908,1,,,[[ nan]],0.0,0.0,0.0
2014-04-13 01:29:00,0.212213740458,1,,,[[ nan]],0.0,0.0,0.0
2014-04-13 01:34:00,0.0152671755725,1,,,[[ nan]],0.0,0.0,0.0
2014-04-13 01:39:00,0.012213740458,1,,,[[ nan]],0.0,0.0,0.0
2014-04-13 01:44:00,0.012213740458,1,,,[[ nan]],0.0,0.0,0.0
2014-04-13 01:49:00,0.0854961832061,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 01:54:00,0.0503816793893,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 01:59:00,0.0106870229008,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 02:04:00,0.00152671755725,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 02:09:00,0.0458015267176,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 02:14:00,0.0732824427481,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 02:19:00,0.0259541984733,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 02:24:00,0.0320610687023,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 02:29:00,0.0427480916031,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 02:34:00,0.178625954198,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 02:39:00,0.134351145038,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 02:44:00,0.00610687022901,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 02:49:00,0.141984732824,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 02:54:00,0.0549618320611,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 02:59:00,0.0503816793893,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 03:04:00,0.0870229007634,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 03:09:00,0.0137404580153,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 03:14:00,0.0442748091603,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 03:19:00,0.00458015267176,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 03:24:00,0.00916030534351,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 03:29:00,0.0564885496183,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 03:34:00,0.167938931298,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 03:39:00,0.0259541984733,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 03:49:00,0.0,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 03:54:00,0.0702290076336,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 03:59:00,0.172519083969,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 04:04:00,0.0030534351145,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 04:09:00,0.00763358778626,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 04:14:00,0.0549618320611,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 04:19:00,0.0,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 04:24:00,0.0290076335878,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 04:29:00,0.12213740458,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 04:34:00,0.0320610687023,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 04:39:00,0.201526717557,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 04:44:00,0.00763358778626,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 04:49:00,0.0,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 04:54:00,0.0137404580153,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 04:59:00,0.0625954198473,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 05:04:00,0.0625954198473,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 05:09:00,0.0152671755725,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 05:14:00,0.396946564885,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 05:19:00,0.00763358778626,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 05:24:00,0.00916030534351,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 05:29:00,0.0824427480916,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 05:34:00,0.0519083969466,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 05:39:00,0.0625954198473,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 05:44:00,0.163358778626,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 05:49:00,0.0030534351145,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 05:54:00,0.024427480916,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 05:59:00,0.0137404580153,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 06:04:00,0.024427480916,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 06:09:00,0.0030534351145,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 06:14:00,0.0610687022901,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 06:19:00,0.0870229007634,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 06:24:00,0.00916030534351,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 06:29:00,0.0412213740458,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 06:34:00,0.0854961832061,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 06:39:00,0.00763358778626,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 06:44:00,0.0656488549618,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 06:49:00,0.00763358778626,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 06:54:00,0.00152671755725,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 06:59:00,0.120610687023,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 07:04:00,0.0427480916031,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 07:09:00,0.0030534351145,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 07:14:00,0.0030534351145,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 07:19:00,0.0030534351145,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 07:24:00,0.0473282442748,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 07:29:00,0.00458015267176,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 07:34:00,0.0442748091603,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 07:39:00,0.0320610687023,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 07:44:00,0.00610687022901,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 07:49:00,0.102290076336,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 07:54:00,0.0229007633588,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 07:59:00,0.00610687022901,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 08:04:00,0.0458015267176,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 08:09:00,0.00152671755725,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 08:14:00,0.0152671755725,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 08:19:00,0.0,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 08:24:00,0.178625954198,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 08:29:00,0.123664122137,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 08:34:00,0.109923664122,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 08:39:00,0.0229007633588,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 08:44:00,0.135877862595,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 08:49:00,0.0106870229008,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 08:54:00,0.00916030534351,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 08:59:00,0.0259541984733,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 09:04:00,0.00916030534351,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 09:09:00,0.0534351145038,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 09:14:00,0.0519083969466,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 09:19:00,0.0564885496183,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 09:24:00,0.148091603053,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 09:29:00,0.213740458015,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 09:34:00,0.0793893129771,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 09:39:00,0.0854961832061,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 09:44:00,0.0503816793893,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 09:49:00,0.116030534351,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 09:54:00,0.0824427480916,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 09:59:00,0.0167938931298,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 10:04:00,0.0167938931298,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 10:09:00,0.0824427480916,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 10:14:00,0.0152671755725,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 10:19:00,0.0152671755725,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 10:24:00,0.0580152671756,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 10:29:00,0.00916030534351,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 10:34:00,0.0763358778626,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 10:39:00,0.0167938931298,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 10:44:00,0.024427480916,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 10:49:00,0.238167938931,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 10:54:00,0.109923664122,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 10:59:00,0.0259541984733,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 11:04:00,0.00610687022901,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 11:09:00,0.0946564885496,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 11:14:00,0.0656488549618,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 11:19:00,0.116030534351,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 11:24:00,0.0580152671756,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 11:29:00,0.0152671755725,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 11:34:00,0.0778625954198,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 11:39:00,0.0946564885496,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 11:44:00,0.0106870229008,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 11:49:00,0.131297709924,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 11:54:00,0.108396946565,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 11:59:00,0.0442748091603,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 12:04:00,0.00916030534351,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 12:09:00,0.012213740458,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 12:14:00,0.0229007633588,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 12:19:00,0.0106870229008,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 12:24:00,0.0167938931298,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 12:29:00,0.146564885496,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 12:34:00,0.0167938931298,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 12:39:00,0.0748091603053,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 12:44:00,0.0106870229008,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 12:49:00,0.0854961832061,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 12:54:00,0.0946564885496,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 12:59:00,0.012213740458,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 13:04:00,0.0564885496183,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 13:09:00,0.018320610687,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 13:14:00,0.0106870229008,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 13:19:00,0.0656488549618,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 13:24:00,0.012213740458,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 13:29:00,0.192366412214,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 13:34:00,0.0137404580153,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 13:39:00,0.0732824427481,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 13:44:00,0.0503816793893,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 13:49:00,0.012213740458,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 13:54:00,0.012213740458,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 13:59:00,0.112977099237,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 14:04:00,0.0961832061069,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 14:09:00,0.251908396947,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 14:14:00,0.0763358778626,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 14:19:00,0.012213740458,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 14:24:00,0.018320610687,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 14:29:00,0.262595419847,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 14:34:00,0.32213740458,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 14:39:00,0.126717557252,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 14:44:00,0.0290076335878,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 14:49:00,0.0549618320611,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 14:54:00,0.319083969466,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 14:59:00,0.102290076336,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 15:04:00,0.206106870229,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 15:09:00,0.297709923664,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 15:14:00,0.0167938931298,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 15:19:00,0.0351145038168,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 15:24:00,0.103816793893,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 15:29:00,0.030534351145,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 15:34:00,0.0137404580153,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 15:39:00,0.0229007633588,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 15:44:00,0.198473282443,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 15:49:00,0.0167938931298,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 15:54:00,0.0152671755725,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 15:59:00,0.030534351145,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 16:04:00,0.271755725191,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 16:09:00,0.0549618320611,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 16:14:00,0.0106870229008,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 16:19:00,0.0381679389313,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 16:24:00,0.0748091603053,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 16:29:00,0.0961832061069,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 16:34:00,0.0167938931298,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 16:39:00,0.18320610687,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 16:44:00,0.0580152671756,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 16:49:00,0.201526717557,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 16:54:00,0.303816793893,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 16:59:00,0.201526717557,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 17:04:00,0.229007633588,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 17:09:00,0.0427480916031,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 17:14:00,0.308396946565,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 17:19:00,0.149618320611,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 17:24:00,0.0259541984733,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 17:29:00,0.0992366412214,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 17:34:00,0.0595419847328,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 17:39:00,0.123664122137,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 17:44:00,0.012213740458,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 17:49:00,0.0992366412214,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 17:54:00,0.0152671755725,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 17:59:00,0.131297709924,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 18:04:00,0.0854961832061,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 18:09:00,0.0167938931298,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 18:14:00,0.0900763358779,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 18:19:00,0.0946564885496,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 18:24:00,0.187786259542,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 18:29:00,0.15572519084,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 18:34:00,0.108396946565,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 18:39:00,0.285496183206,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 18:44:00,0.170992366412,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 18:49:00,0.128244274809,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 18:54:00,0.0854961832061,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 18:59:00,0.10534351145,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 19:04:00,0.012213740458,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 19:09:00,0.024427480916,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 19:14:00,0.141984732824,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 19:19:00,0.0137404580153,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 19:24:00,0.0610687022901,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 19:29:00,0.0702290076336,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 19:34:00,0.265648854962,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 19:39:00,0.116030534351,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 19:44:00,0.0152671755725,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 19:49:00,0.116030534351,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 19:54:00,0.0335877862595,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 19:59:00,0.0106870229008,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 20:04:00,0.0198473282443,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 20:09:00,0.114503816794,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 20:14:00,0.157251908397,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 20:19:00,0.151145038168,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 20:24:00,0.148091603053,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 20:29:00,0.0213740458015,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 20:34:00,0.0961832061069,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 20:39:00,0.135877862595,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 20:44:00,0.0809160305344,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 20:49:00,0.109923664122,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 20:54:00,0.175572519084,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 20:59:00,0.0854961832061,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 21:04:00,0.0198473282443,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 21:09:00,0.221374045802,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 21:14:00,0.109923664122,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 21:19:00,0.0839694656489,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 21:24:00,0.0519083969466,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 21:29:00,0.0854961832061,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 21:34:00,0.00458015267176,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 21:39:00,0.103816793893,0,,,[[ nan]],0.0,0.0,0.0
2014-04-13 21:44:00,0.161832061069,0,,,[[ nan]],0.0,0.0,0.0
