timestamp,value,error_prediction,anomaly_score,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2015-03-14 10:42:53,3,3.0,0.471188978133,0.0,0.0,0.0
2015-03-14 10:47:53,4,8.0,0.488806024282,0.0,0.0,0.0
2015-03-14 10:52:53,4,3.0,0.485865964851,0.0,0.0,0.0
2015-03-14 10:57:53,0,5.0,0.494689666572,0.0,0.0,0.0
2015-03-14 11:02:53,1,7.0,0.5064514183,0.0,0.0,0.0
2015-03-14 11:07:53,3,6.0,0.515273601901,0.0,0.0,0.0
2015-03-14 11:12:53,8,0.0,0.497625711894,0.0,0.0,0.0
2015-03-14 11:17:53,1,4.0,0.503517926202,0.0,0.0,0.0
2015-03-14 11:22:53,5,4.0,0.509412004831,0.0,0.0,0.0
2015-03-14 11:27:53,6,2.0,0.509425944002,0.0,0.0,0.0
2015-03-14 11:32:53,10,7.0,0.52118939289,0.0,0.0,0.0
2015-03-14 11:37:53,2,3.0,0.506465618448,0.0,0.0,0.0
2015-03-14 11:42:53,3,4.0,0.509415088612,0.0,0.0,0.0
2015-03-14 11:47:53,1,4.0,0.506466932526,0.0,0.0,0.0
2015-03-14 11:52:53,8,0.0,0.485845665403,0.0,0.0,0.0
2015-03-14 11:57:53,7,1.0,0.471134455616,0.0,0.0,0.0
2015-03-14 12:02:53,1,3.0,0.479969944306,0.0,0.0,0.0
2015-03-14 12:07:53,8,8.0,0.491738909353,0.0,0.0,0.0
2015-03-14 12:12:53,5,1.0,0.482908944466,0.0,0.0,0.0
2015-03-14 12:17:53,3,5.0,0.491748105747,0.0,0.0,0.0
2015-03-14 12:22:53,12,6.0,0.488781829815,0.0,0.0,0.0
2015-03-14 12:27:53,5,10.0,0.509399404088,0.0,0.0,0.0
2015-03-14 12:32:53,8,2.0,0.503511535332,0.0,0.0,0.0
2015-03-14 12:37:53,8,3.0,0.500566185632,0.0,0.0,0.0
2015-03-14 12:42:53,10,1.0,0.503537309254,0.0,0.0,0.0
2015-03-14 12:47:53,9,8.0,0.524159369269,0.0,0.0,0.0
2015-03-14 12:52:53,13,7.0,0.53591529737,0.0,0.0,0.0
2015-03-14 12:57:53,4,1.0,0.515315064796,0.0,0.0,0.0
2015-03-14 13:02:53,8,8.0,0.535908247505,0.0,0.0,0.0
2015-03-14 13:07:53,9,5.0,0.535908164949,0.0,0.0,0.0
2015-03-14 13:12:53,11,3.0,0.527088782405,0.0,0.0,0.0
2015-03-14 13:17:53,15,12.0,0.532897537773,0.0,0.0,0.0
2015-03-14 13:22:53,12,5.0,0.541712584682,0.0,0.0,0.0
2015-03-14 13:27:53,8,8.0,0.556327967482,0.0,0.0,0.0
2015-03-14 13:32:53,9,8.0,0.576666700685,0.0,0.0,0.0
2015-03-14 13:37:53,10,10.0,0.582380248752,0.0,0.0,0.0
2015-03-14 13:42:53,13,9.0,0.588094414514,0.0,0.0,0.0
2015-03-14 13:47:53,6,13.0,0.622046360522,0.0,0.0,0.0
2015-03-14 13:52:53,5,4.0,0.610791033112,0.0,0.0,0.0
2015-03-14 13:57:53,7,8.0,0.619228992174,0.0,0.0,0.0
2015-03-14 14:02:53,2,9.0,0.635936120288,0.0,0.0,0.0
2015-03-14 14:07:53,7,11.0,0.633037974968,0.0,0.0,0.0
2015-03-14 14:12:53,14,15.0,0.660118559887,0.0,0.0,0.0
2015-03-14 14:17:53,5,12.0,0.670663315092,0.0,0.0,0.0
2015-03-14 14:22:53,12,8.0,0.670630659193,0.0,0.0,0.0
2015-03-14 14:27:53,15,9.0,0.667900779549,0.0,0.0,0.0
2015-03-14 14:32:53,11,10.0,0.67047067498,0.0,0.0,0.0
2015-03-14 14:37:53,15,13.0,0.670237208339,0.0,0.0,0.0
2015-03-14 14:42:53,11,6.0,0.675552369013,0.0,0.0,0.0
2015-03-14 14:47:53,14,5.0,0.66760932396,0.0,0.0,0.0
2015-03-14 14:52:53,12,7.0,0.662245094952,0.0,0.0,0.0
2015-03-14 14:57:53,4,2.0,0.637780082843,0.0,0.0,0.0
2015-03-14 15:02:53,6,7.0,0.61550111199,0.0,0.0,0.0
2015-03-14 15:07:53,16,14.0,0.620876769129,0.0,0.0,0.0
2015-03-14 15:12:53,5,5.0,0.612484027044,0.0,0.0,0.0
2015-03-14 15:17:53,14,12.0,0.620745135542,0.0,0.0,0.0
2015-03-14 15:22:53,10,15.0,0.634326531284,0.0,0.0,0.0
2015-03-14 15:27:53,13,11.0,0.628686723018,0.0,0.0,0.0
2015-03-14 15:32:53,5,15.0,0.652980456999,0.0,0.0,0.0
2015-03-14 15:37:53,9,11.0,0.668889389317,0.0,0.0,0.0
2015-03-14 15:42:53,9,14.0,0.686910500819,0.0,0.0,0.0
2015-03-14 15:47:53,7,12.0,0.71206869435,0.0,0.0,0.0
2015-03-14 15:52:53,6,4.0,0.704607072852,0.0,0.0,0.0
2015-03-14 15:57:53,7,6.0,0.684185509131,0.0,0.0,0.0
2015-03-14 16:02:53,4,16.0,0.711656607951,0.0,0.0,0.0
2015-03-14 16:07:53,3,5.0,0.69406393618,0.0,0.0,0.0
2015-03-14 16:12:53,4,14.0,0.69120305249,0.0,0.0,0.0
2015-03-14 16:17:53,10,10.0,0.688541134584,0.0,0.0,0.0
2015-03-14 16:22:53,15,13.0,0.68315071294,0.0,0.0,0.0
2015-03-14 16:27:53,11,5.0,0.667519713389,0.0,0.0,0.0
2015-03-14 16:32:53,8,9.0,0.654183936489,0.0,0.0,0.0
2015-03-14 16:37:53,6,9.0,0.646068193634,0.0,0.0,0.0
2015-03-14 16:42:53,4,7.0,0.654118425116,0.0,0.0,0.0
2015-03-14 16:47:53,7,6.0,0.65412849168,0.0,0.0,0.0
2015-03-14 16:52:53,2,7.0,0.629744598723,0.0,0.0,0.0
2015-03-14 16:57:53,3,4.0,0.627028159392,0.0,0.0,0.0
2015-03-14 17:02:53,5,3.0,0.596476828793,0.0,0.0,0.0
2015-03-14 17:07:53,5,4.0,0.579546857023,0.0,0.0,0.0
2015-03-14 17:12:53,7,10.0,0.570950071781,0.0,0.0,0.0
2015-03-14 17:17:53,2,15.0,0.598996156468,0.0,0.0,0.0
2015-03-14 17:22:53,4,11.0,0.604484980126,0.0,0.0,0.0
2015-03-14 17:27:53,6,8.0,0.601664439884,0.0,0.0,0.0
2015-03-14 17:32:53,3,6.0,0.598870004352,0.0,0.0,0.0
2015-03-14 17:37:53,1,4.0,0.593280791256,0.0,0.0,0.0
2015-03-14 17:42:53,1,7.0,0.59326839529,0.0,0.0,0.0
2015-03-14 17:47:53,3,2.0,0.587664414377,0.0,0.0,0.0
2015-03-14 17:52:53,3,3.0,0.587687981686,0.0,0.0,0.0
2015-03-14 17:57:53,3,5.0,0.590517559528,0.0,0.0,0.0
2015-03-14 18:02:53,16,5.0,0.576388675643,0.0,0.0,0.0
2015-03-14 18:07:53,10,7.0,0.553550201048,0.0,0.0,0.0
2015-03-14 18:12:53,5,2.0,0.527679057394,0.0,0.0,0.0
2015-03-14 18:17:53,10,4.0,0.516130463737,0.0,0.0,0.0
2015-03-14 18:22:53,11,6.0,0.516119863344,0.0,0.0,0.0
2015-03-14 18:27:53,9,3.0,0.513237044663,0.0,0.0,0.0
2015-03-14 18:32:53,5,1.0,0.495893455617,0.0,0.0,0.0
2015-03-14 18:37:53,4,1.0,0.493017530226,0.0,0.0,0.0
2015-03-14 18:42:53,10,3.0,0.493022070262,0.0,0.0,0.0
2015-03-14 18:47:53,7,3.0,0.487236968998,0.0,0.0,0.0
2015-03-14 18:52:53,11,3.0,0.481452179243,0.0,0.0,0.0
2015-03-14 18:57:53,2,16.0,0.507419951251,0.0,0.0,0.0
2015-03-14 19:02:53,2,10.0,0.530463512564,0.0,0.0,0.0
2015-03-14 19:07:53,6,5.0,0.533343532643,0.0,0.0,0.0
2015-03-14 19:12:53,11,10.0,0.54479258158,0.0,0.0,0.0
2015-03-14 19:17:53,6,11.0,0.567587328258,0.0,0.0,0.0
2015-03-14 19:22:53,6,9.0,0.590180054188,0.0,0.0,0.0
2015-03-14 19:27:53,5,5.0,0.601405060597,0.0,0.0,0.0
2015-03-14 19:32:53,2,4.0,0.604217778739,0.0,0.0,0.0
2015-03-14 19:37:53,7,10.0,0.623520740029,0.0,0.0,0.0
2015-03-14 19:42:53,6,7.0,0.634449430311,0.0,0.0,0.0
2015-03-14 19:47:53,7,11.0,0.620651656909,0.0,0.0,0.0
2015-03-14 19:52:53,2,2.0,0.598475692428,0.0,0.0,0.0
2015-03-14 19:57:53,3,2.0,0.590087375192,0.0,0.0,0.0
2015-03-14 20:02:53,0,6.0,0.578801638114,0.0,0.0,0.0
2015-03-14 20:07:53,8,11.0,0.578714079016,0.0,0.0,0.0
2015-03-14 20:12:53,16,6.0,0.570208221073,0.0,0.0,0.0
2015-03-14 20:17:53,4,6.0,0.573045386744,0.0,0.0,0.0
2015-03-14 20:22:53,3,5.0,0.575889486607,0.0,0.0,0.0
2015-03-14 20:27:53,2,2.0,0.553123799288,0.0,0.0,0.0
2015-03-14 20:32:53,4,7.0,0.553108576651,0.0,0.0,0.0
2015-03-14 20:37:53,4,6.0,0.538762434326,0.0,0.0,0.0
2015-03-14 20:42:53,12,7.0,0.553088632816,0.0,0.0,0.0
2015-03-14 20:47:53,3,2.0,0.553109161104,0.0,0.0,0.0
2015-03-14 20:52:53,3,3.0,0.544524472381,0.0,0.0,0.0
2015-03-14 20:57:53,0,0.0,0.51286221186,0.0,0.0,0.0
2015-03-14 21:02:53,4,8.0,0.518609020117,0.0,0.0,0.0
2015-03-14 21:07:53,2,16.0,0.54721779573,0.0,0.0,0.0
2015-03-14 21:12:53,2,4.0,0.544363478757,0.0,0.0,0.0
2015-03-14 21:17:53,4,3.0,0.547243301857,0.0,0.0,0.0
2015-03-14 21:22:53,4,2.0,0.532914800709,0.0,0.0,0.0
2015-03-14 21:27:53,6,4.0,0.527168136061,0.0,0.0,0.0
2015-03-14 21:32:53,4,4.0,0.518531314866,0.0,0.0,0.0
2015-03-14 21:37:53,1,12.0,0.547195150218,0.0,0.0,0.0
2015-03-14 21:42:53,2,3.0,0.547210663772,0.0,0.0,0.0
2015-03-14 21:47:53,1,3.0,0.555807181854,0.0,0.0,0.0
2015-03-14 21:52:53,3,0.0,0.532901128087,0.0,0.0,0.0
2015-03-14 21:57:53,2,4.0,0.498325175949,0.0,0.0,0.0
2015-03-14 22:02:53,6,2.0,0.492566669013,0.0,0.0,0.0
2015-03-14 22:07:53,4,2.0,0.489692565651,0.0,0.0,0.0
2015-03-14 22:12:53,8,4.0,0.495462115255,0.0,0.0,0.0
2015-03-14 22:17:53,8,4.0,0.495460861534,0.0,0.0,0.0
2015-03-14 22:22:53,2,6.0,0.501222502323,0.0,0.0,0.0
2015-03-14 22:27:53,7,4.0,0.478127517193,0.0,0.0,0.0
2015-03-14 22:32:53,4,1.0,0.472378502083,0.0,0.0,0.0
2015-03-14 22:37:53,4,2.0,0.469505157766,0.0,0.0,0.0
2015-03-14 22:42:53,4,1.0,0.472402703599,0.0,0.0,0.0
2015-03-14 22:47:53,6,3.0,0.469521020921,0.0,0.0,0.0
2015-03-14 22:52:53,2,2.0,0.469528471809,0.0,0.0,0.0
2015-03-14 22:57:53,5,6.0,0.48105102134,0.0,0.0,0.0
2015-03-14 23:02:53,4,4.0,0.481046640479,0.0,0.0,0.0
2015-03-14 23:07:53,1,8.0,0.492579930965,0.0,0.0,0.0
2015-03-14 23:12:53,4,8.0,0.498336536487,0.0,0.0,0.0
2015-03-14 23:17:53,1,2.0,0.492566000698,0.0,0.0,0.0
2015-03-14 23:22:53,1,7.0,0.509895089426,0.0,0.0,0.0
2015-03-14 23:27:53,2,4.0,0.515678569001,0.0,0.0,0.0
2015-03-14 23:32:53,0,4.0,0.524349415157,0.0,0.0,0.0
2015-03-14 23:37:53,1,4.0,0.527241920519,0.0,0.0,0.0
2015-03-14 23:42:53,0,6.0,0.538769234626,0.0,0.0,0.0
2015-03-14 23:47:53,0,2.0,0.527249747533,0.0,0.0,0.0
2015-03-14 23:52:53,3,5.0,0.530136192131,0.0,0.0,0.0
2015-03-14 23:57:53,3,4.0,0.518581822623,0.0,0.0,0.0
2015-03-15 00:02:53,2,1.0,0.498337343906,0.0,0.0,0.0
2015-03-15 00:07:53,4,4.0,0.504129660318,0.0,0.0,0.0
2015-03-15 00:12:53,3,1.0,0.486770562518,0.0,0.0,0.0
2015-03-15 00:17:53,2,1.0,0.478105696301,0.0,0.0,0.0
2015-03-15 00:22:53,5,2.0,0.472330899088,0.0,0.0,0.0
2015-03-15 00:27:53,4,0.0,0.460808158332,0.0,0.0,0.0
2015-03-15 00:32:53,0,1.0,0.446434441528,0.0,0.0,0.0
2015-03-15 00:37:53,0,0.0,0.440723623345,0.0,0.0,0.0
2015-03-15 00:42:53,5,0.0,0.426464721931,0.0,0.0,0.0
2015-03-15 00:47:53,17,3.0,0.423609269249,0.0,0.0,0.0
2015-03-15 00:52:53,10,3.0,0.429298174542,0.0,0.0,0.0
2015-03-15 00:57:53,2,2.0,0.423600117537,0.0,0.0,0.0
2015-03-15 01:02:53,17,4.0,0.432139682467,0.0,0.0,0.0
2015-03-15 01:07:53,1,3.0,0.437855227446,0.0,0.0,0.0
2015-03-15 01:12:53,4,2.0,0.437857670037,0.0,0.0,0.0
2015-03-15 01:17:53,0,5.0,0.452206441361,0.0,0.0,0.0
2015-03-15 01:22:53,2,4.0,0.460849594791,0.0,0.0,0.0
2015-03-15 01:27:53,9,0.0,0.460875309077,0.0,0.0,0.0
2015-03-15 01:32:53,2,0.0,0.46090100685,0.0,0.0,0.0
2015-03-15 01:37:53,1,5.0,0.466667324726,0.0,0.0,0.0
2015-03-15 01:42:53,0,17.0,0.507160931555,0.0,0.0,0.0
2015-03-15 01:47:53,1,10.0,0.530245322137,0.0,0.0,0.0
2015-03-15 01:52:53,2,2.0,0.524486625223,0.0,0.0,0.0
2015-03-15 01:57:53,1,17.0,0.564503497527,0.0,0.0,0.0
2015-03-15 02:02:53,0,1.0,0.561675089579,0.0,0.0,0.0
2015-03-15 02:07:53,1,4.0,0.558832586244,0.0,0.0,0.0
2015-03-15 02:12:53,4,0.0,0.547404934736,0.0,0.0,0.0
2015-03-15 02:17:53,0,2.0,0.553155852769,0.0,0.0,0.0
2015-03-15 02:22:53,2,9.0,0.578748916891,0.0,0.0,0.0
2015-03-15 02:27:53,5,2.0,0.570258584936,0.0,0.0,0.0
2015-03-15 02:32:53,0,1.0,0.524411576391,0.0,0.0,0.0
2015-03-15 02:37:53,2,0.0,0.495562297807,0.0,0.0,0.0
2015-03-15 02:42:53,1,1.0,0.492691508954,0.0,0.0,0.0
2015-03-15 02:47:53,4,2.0,0.449494892129,0.0,0.0,0.0
2015-03-15 02:52:53,4,1.0,0.449509079555,0.0,0.0,0.0
2015-03-15 02:57:53,3,0.0,0.438091356385,0.0,0.0,0.0
2015-03-15 03:02:53,1,1.0,0.440961198427,0.0,0.0,0.0
2015-03-15 03:07:53,2,4.0,0.446671876102,0.0,0.0,0.0
2015-03-15 03:12:53,8,0.0,0.42104666909,0.0,0.0,0.0
2015-03-15 03:17:53,0,2.0,0.421046408214,0.0,0.0,0.0
2015-03-15 03:22:53,1,5.0,0.432394338347,0.0,0.0,0.0
2015-03-15 03:27:53,2,0.0,0.432420323226,0.0,0.0,0.0
2015-03-15 03:32:53,0,2.0,0.435273797643,0.0,0.0,0.0
2015-03-15 03:37:53,0,1.0,0.432434519377,0.0,0.0,0.0
2015-03-15 03:42:53,5,4.0,0.440988261679,0.0,0.0,0.0
2015-03-15 03:47:53,2,4.0,0.452444754473,0.0,0.0,0.0
2015-03-15 03:52:53,5,3.0,0.45819246244,0.0,0.0,0.0
2015-03-15 03:57:53,0,1.0,0.449583229247,0.0,0.0,0.0
2015-03-15 04:02:53,2,2.0,0.45533530853,0.0,0.0,0.0
2015-03-15 04:07:53,1,8.0,0.472606486751,0.0,0.0,0.0
2015-03-15 04:12:53,7,0.0,0.458215053319,0.0,0.0,0.0
2015-03-15 04:17:53,1,1.0,0.461109662391,0.0,0.0,0.0
2015-03-15 04:22:53,4,2.0,0.461115634043,0.0,0.0,0.0
2015-03-15 04:27:53,5,0.0,0.45826083782,0.0,0.0,0.0
2015-03-15 04:32:53,2,0.0,0.446789224691,0.0,0.0,0.0
2015-03-15 04:37:53,3,5.0,0.449643359566,0.0,0.0,0.0
2015-03-15 04:42:53,0,2.0,0.446776073453,0.0,0.0,0.0
2015-03-15 04:47:53,2,5.0,0.458262439189,0.0,0.0,0.0
2015-03-15 04:52:53,1,0.0,0.452531356125,0.0,0.0,0.0
2015-03-15 04:57:53,1,2.0,0.435328359591,0.0,0.0,0.0
2015-03-15 05:02:53,0,1.0,0.438201814895,0.0,0.0,0.0
2015-03-15 05:07:53,3,7.0,0.45540621155,0.0,0.0,0.0
2015-03-15 05:12:53,5,1.0,0.452542586935,0.0,0.0,0.0
2015-03-15 05:17:53,3,4.0,0.46406074998,0.0,0.0,0.0
2015-03-15 05:22:53,1,5.0,0.478502168413,0.0,0.0,0.0
2015-03-15 05:27:53,4,2.0,0.469831883443,0.0,0.0,0.0
2015-03-15 05:32:53,0,3.0,0.472723851562,0.0,0.0,0.0
2015-03-15 05:37:53,3,0.0,0.458305781168,0.0,0.0,0.0
2015-03-15 05:42:53,2,2.0,0.464083896816,0.0,0.0,0.0
2015-03-15 05:47:53,0,1.0,0.461211577748,0.0,0.0,0.0
2015-03-15 05:52:53,1,1.0,0.46122658516,0.0,0.0,0.0
2015-03-15 05:57:53,2,0.0,0.441103195505,0.0,0.0,0.0
2015-03-15 06:02:53,1,3.0,0.446841948871,0.0,0.0,0.0
2015-03-15 06:07:53,2,5.0,0.449702273487,0.0,0.0,0.0
2015-03-15 06:12:53,4,3.0,0.443945413963,0.0,0.0,0.0
2015-03-15 06:17:53,0,1.0,0.441086747226,0.0,0.0,0.0
2015-03-15 06:22:53,1,4.0,0.443946740794,0.0,0.0,0.0
2015-03-15 06:27:53,2,0.0,0.443972316641,0.0,0.0,0.0
2015-03-15 06:32:53,1,3.0,0.446843237102,0.0,0.0,0.0
2015-03-15 06:37:53,2,2.0,0.449726437635,0.0,0.0,0.0
2015-03-15 06:42:53,1,0.0,0.446872413319,0.0,0.0,0.0
2015-03-15 06:47:53,0,1.0,0.449765886222,0.0,0.0,0.0
2015-03-15 06:52:53,2,2.0,0.446889839957,0.0,0.0,0.0
2015-03-15 06:57:53,3,1.0,0.435411457669,0.0,0.0,0.0
2015-03-15 07:02:53,0,2.0,0.432547966588,0.0,0.0,0.0
2015-03-15 07:07:53,6,4.0,0.44114128741,0.0,0.0,0.0
2015-03-15 07:12:53,9,0.0,0.429696712887,0.0,0.0,0.0
2015-03-15 07:17:53,2,1.0,0.432571598417,0.0,0.0,0.0
2015-03-15 07:22:53,4,2.0,0.429709964973,0.0,0.0,0.0
2015-03-15 07:27:53,5,1.0,0.426862628634,0.0,0.0,0.0
2015-03-15 07:32:53,1,2.0,0.432586940203,0.0,0.0,0.0
2015-03-15 07:37:53,0,1.0,0.432599439523,0.0,0.0,0.0
2015-03-15 07:42:53,3,0.0,0.426900889805,0.0,0.0,0.0
2015-03-15 07:47:53,0,2.0,0.429762096081,0.0,0.0,0.0
2015-03-15 07:52:53,3,3.0,0.432618863182,0.0,0.0,0.0
2015-03-15 07:57:53,2,0.0,0.421207627268,0.0,0.0,0.0
2015-03-15 08:02:53,3,6.0,0.438363250998,0.0,0.0,0.0
2015-03-15 08:07:53,4,9.0,0.461421556328,0.0,0.0,0.0
2015-03-15 08:12:53,4,2.0,0.461427440555,0.0,0.0,0.0
2015-03-15 08:17:53,1,4.0,0.470114114917,0.0,0.0,0.0
2015-03-15 08:22:53,1,5.0,0.478812948588,0.0,0.0,0.0
2015-03-15 08:27:53,2,1.0,0.478829273513,0.0,0.0,0.0
2015-03-15 08:32:53,0,0.0,0.478853973797,0.0,0.0,0.0
2015-03-15 08:37:53,4,3.0,0.481762418189,0.0,0.0,0.0
2015-03-15 08:42:53,2,0.0,0.473069956565,0.0,0.0,0.0
2015-03-15 08:47:53,3,3.0,0.481789120347,0.0,0.0,0.0
2015-03-15 08:52:53,0,2.0,0.47017392522,0.0,0.0,0.0
2015-03-15 08:57:53,3,3.0,0.45278455295,0.0,0.0,0.0
2015-03-15 09:02:53,1,4.0,0.458563372538,0.0,0.0,0.0
2015-03-15 09:07:53,3,4.0,0.458554197075,0.0,0.0,0.0
2015-03-15 09:12:53,6,1.0,0.446997068722,0.0,0.0,0.0
2015-03-15 09:17:53,3,1.0,0.447010722155,0.0,0.0,0.0
2015-03-15 09:22:53,4,2.0,0.452796583112,0.0,0.0,0.0
2015-03-15 09:27:53,2,0.0,0.444152700243,0.0,0.0,0.0
2015-03-15 09:32:53,0,4.0,0.455706903559,0.0,0.0,0.0
2015-03-15 09:37:53,1,2.0,0.452815904554,0.0,0.0,0.0
2015-03-15 09:42:53,3,3.0,0.455708772662,0.0,0.0,0.0
2015-03-15 09:47:53,2,0.0,0.447052147661,0.0,0.0,0.0
2015-03-15 09:52:53,0,3.0,0.444158292794,0.0,0.0,0.0
2015-03-15 09:57:53,1,1.0,0.43552215175,0.0,0.0,0.0
2015-03-15 10:02:53,1,3.0,0.441279405674,0.0,0.0,0.0
2015-03-15 10:07:53,2,6.0,0.455723003731,0.0,0.0,0.0
2015-03-15 10:12:53,8,3.0,0.458621098572,0.0,0.0,0.0
2015-03-15 10:17:53,1,4.0,0.470239613674,0.0,0.0,0.0
2015-03-15 10:22:53,2,2.0,0.464428275988,0.0,0.0,0.0
2015-03-15 10:27:53,1,0.0,0.458642367028,0.0,0.0,0.0
2015-03-15 10:32:53,2,1.0,0.452854453909,0.0,0.0,0.0
2015-03-15 10:37:53,2,3.0,0.461559619765,0.0,0.0,0.0
2015-03-15 10:42:53,1,2.0,0.458659809079,0.0,0.0,0.0
2015-03-15 10:47:53,0,0.0,0.455781424901,0.0,0.0,0.0
2015-03-15 10:52:53,1,1.0,0.449995708234,0.0,0.0,0.0
2015-03-15 10:57:53,1,1.0,0.435557552218,0.0,0.0,0.0
2015-03-15 11:02:53,1,2.0,0.432678169607,0.0,0.0,0.0
2015-03-15 11:07:53,2,8.0,0.444200559603,0.0,0.0,0.0
2015-03-15 11:12:53,5,1.0,0.441322808965,0.0,0.0,0.0
2015-03-15 11:17:53,5,2.0,0.447111516854,0.0,0.0,0.0
2015-03-15 11:22:53,2,1.0,0.447125079425,0.0,0.0,0.0
2015-03-15 11:27:53,3,2.0,0.444233461209,0.0,0.0,0.0
2015-03-15 11:32:53,3,2.0,0.444236583552,0.0,0.0,0.0
2015-03-15 11:37:53,0,1.0,0.447145771733,0.0,0.0,0.0
2015-03-15 11:42:53,2,0.0,0.444275074016,0.0,0.0,0.0
2015-03-15 11:47:53,2,1.0,0.44428836406,0.0,0.0,0.0
2015-03-15 11:52:53,3,1.0,0.441408299746,0.0,0.0,0.0
2015-03-15 11:57:53,1,1.0,0.421262100031,0.0,0.0,0.0
2015-03-15 12:02:53,1,2.0,0.424130653402,0.0,0.0,0.0
2015-03-15 12:07:53,2,5.0,0.432741892053,0.0,0.0,0.0
2015-03-15 12:12:53,7,5.0,0.444283624914,0.0,0.0,0.0
2015-03-15 12:17:53,1,2.0,0.444286729918,0.0,0.0,0.0
2015-03-15 12:22:53,2,3.0,0.447180464623,0.0,0.0,0.0
2015-03-15 12:27:53,2,3.0,0.452983320084,0.0,0.0,0.0
2015-03-15 12:32:53,6,0.0,0.453008304973,0.0,0.0,0.0
2015-03-15 12:37:53,5,2.0,0.455920828687,0.0,0.0,0.0
2015-03-15 12:42:53,1,2.0,0.458836614476,0.0,0.0,0.0
2015-03-15 12:47:53,1,3.0,0.464663488249,0.0,0.0,0.0
2015-03-15 12:52:53,2,1.0,0.461762470101,0.0,0.0,0.0
2015-03-15 12:57:53,2,1.0,0.4501344193,0.0,0.0,0.0
2015-03-15 13:02:53,4,2.0,0.441432519125,0.0,0.0,0.0
2015-03-15 13:07:53,0,7.0,0.455934394625,0.0,0.0,0.0
2015-03-15 13:12:53,8,1.0,0.450130249493,0.0,0.0,0.0
2015-03-15 13:17:53,3,2.0,0.447228539637,0.0,0.0,0.0
2015-03-15 13:22:53,1,2.0,0.45304703148,0.0,0.0,0.0
2015-03-15 13:27:53,2,6.0,0.464688210027,0.0,0.0,0.0
2015-03-15 13:32:53,2,5.0,0.473442378831,0.0,0.0,0.0
2015-03-15 13:37:53,6,1.0,0.467610826147,0.0,0.0,0.0
2015-03-15 13:42:53,0,1.0,0.467625993785,0.0,0.0,0.0
2015-03-15 13:47:53,0,2.0,0.470556173405,0.0,0.0,0.0
2015-03-15 13:52:53,1,2.0,0.470563302443,0.0,0.0,0.0
2015-03-15 13:57:53,0,4.0,0.461788315078,0.0,0.0,0.0
2015-03-15 14:02:53,1,0.0,0.458894263182,0.0,0.0,0.0
2015-03-15 14:07:53,2,8.0,0.476410893553,0.0,0.0,0.0
2015-03-15 14:12:53,5,3.0,0.479341010068,0.0,0.0,0.0
2015-03-15 14:17:53,7,1.0,0.464724184071,0.0,0.0,0.0
2015-03-15 14:22:53,16,2.0,0.455970867824,0.0,0.0,0.0
2015-03-15 14:27:53,55,2.0,0.458893865184,0.0,0.0,0.0
2015-03-15 14:32:53,5,6.0,0.473498113617,0.0,0.0,0.0
2015-03-15 14:37:53,2,0.0,0.467668202139,0.0,0.0,0.0
2015-03-15 14:42:53,2,0.0,0.461845496493,0.0,0.0,0.0
2015-03-15 14:47:53,2,1.0,0.453104305161,0.0,0.0,0.0
2015-03-15 14:52:53,2,0.0,0.453129140275,0.0,0.0,0.0
2015-03-15 14:57:53,3,1.0,0.432807040697,0.0,0.0,0.0
2015-03-15 15:02:53,5,2.0,0.429915912672,0.0,0.0,0.0
2015-03-15 15:07:53,1,5.0,0.441488860406,0.0,0.0,0.0
2015-03-15 15:12:53,3,7.0,0.456027905607,0.0,0.0,0.0
2015-03-15 15:17:53,8,16.0,0.496984574002,0.0,0.0,0.0
2015-03-15 15:22:53,5,55.0,0.632399530941,0.0,0.0,0.0
2015-03-15 15:27:53,7,5.0,0.645649316122,0.0,0.0,0.0
2015-03-15 15:32:53,2,2.0,0.650926632695,0.0,0.0,0.0
2015-03-15 15:37:53,3,2.0,0.653571472928,0.0,0.0,0.0
2015-03-15 15:42:53,2,2.0,0.658807608799,0.0,0.0,0.0
2015-03-15 15:47:53,2,2.0,0.661431792451,0.0,0.0,0.0
2015-03-15 15:52:53,1,3.0,0.664050005066,0.0,0.0,0.0
2015-03-15 15:57:53,7,5.0,0.664073566013,0.0,0.0,0.0
2015-03-15 16:02:53,4,1.0,0.648485187912,0.0,0.0,0.0
2015-03-15 16:07:53,2,3.0,0.613834834003,0.0,0.0,0.0
2015-03-15 16:12:53,3,8.0,0.482721935938,0.0,0.0,0.0
2015-03-15 16:17:53,5,5.0,0.482712288742,0.0,0.0,0.0
2015-03-15 16:22:53,3,7.0,0.496806228078,0.0,0.0,0.0
2015-03-15 16:27:53,1,2.0,0.496816939321,0.0,0.0,0.0
2015-03-15 16:32:53,6,3.0,0.499646327208,0.0,0.0,0.0
2015-03-15 16:37:53,9,2.0,0.49965747106,0.0,0.0,0.0
2015-03-15 16:42:53,9,2.0,0.496843080486,0.0,0.0,0.0
2015-03-15 16:47:53,3,1.0,0.485559786114,0.0,0.0,0.0
2015-03-15 16:52:53,4,7.0,0.502493504287,0.0,0.0,0.0
2015-03-15 16:57:53,5,4.0,0.505319937494,0.0,0.0,0.0
2015-03-15 17:02:53,4,2.0,0.488371696141,0.0,0.0,0.0
2015-03-15 17:07:53,4,3.0,0.482723401823,0.0,0.0,0.0
