Unnamed: 0,timestamp,value,is_anomaly,prediction,convergenceLoss,convergenceLossNormal,anomaly_score,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard,convergenceLossNormal100
1048,2015-03-02 13:02:53,0.00719424460432,0,[0.03924618661403656],0.0081451004371,0.0468629241641,0.046862924164,0.0,0.0,0.0,0.046862924164
1049,2015-03-02 13:07:53,0.0575539568345,0,[0.047271788120269775],0.00160620955285,0.00928747672135,0.00928747672135,0.0,0.0,0.0,0.00928747672135
1050,2015-03-02 13:12:53,0.0215827338129,0,[0.03818556293845177],0.000375134724891,0.00221315963689,0.00221315963688,0.0,0.0,0.0,0.00221315963688
1051,2015-03-02 13:17:53,0.0647482014388,0,[0.046022821217775345],0.000597317877691,0.0034899253038,0.00348992530379,0.0,0.0,0.0,0.00348992530379
1052,2015-03-02 13:22:53,0.0359712230216,0,[0.046444930136203766],0.000335009593982,0.00198258234568,0.00198258234567,0.0,0.0,0.0,0.00198258234567
1053,2015-03-02 13:27:53,0.0863309352518,0,[0.03947531059384346],1.22786204884e-05,0.000128023071436,0.000128023071436,0.0,0.0,0.0,0.000128023071436
1054,2015-03-02 13:32:53,0.0575539568345,0,[0.054402515292167664],0.00101942406036,0.00591553982511,0.0059155398251,0.0,0.0,0.0,0.0059155398251
1055,2015-03-02 13:37:53,0.0143884892086,0,[0.046337589621543884],0.000125806924189,0.000780408450616,0.000780408450618,0.0,0.0,0.0,0.000780408450618
1056,2015-03-02 13:42:53,0.0647482014388,0,[0.05309537053108215],0.0014982225839,0.00866693437742,0.00866693437738,0.0,0.0,0.0,0.00866693437738
1057,2015-03-02 13:47:53,0.0359712230216,0,[0.04741010069847107],0.000300609623082,0.0017849044334,0.0017849044334,0.0,0.0,0.0,0.0017849044334
1058,2015-03-02 13:52:53,0.122302158273,0,[0.05280688777565956],0.00028343955637,0.00168623740397,0.00168623740397,0.0,0.0,0.0,0.00168623740397
1059,2015-03-02 13:57:53,0.158273381295,0,[0.046937692910432816],0.00567980343476,0.032696203908,0.032696203908,0.0,0.0,0.0,0.032696203908
1060,2015-03-02 14:02:53,0.122302158273,0,[0.05935060977935791],0.00978571549058,0.0562906460525,0.0562906460525,0.0,0.0,0.0,0.0562906460525
1061,2015-03-02 14:07:53,0.0503597122302,0,[0.06600344926118851],0.00316954473965,0.0182711132718,0.0182711132718,0.0,0.0,0.0,0.0182711132718
1062,2015-03-02 14:12:53,0.0431654676259,0,[0.06522120535373688],0.000220864007133,0.00132664977617,0.00132664977616,0.0,0.0,0.0,0.00132664977616
1063,2015-03-02 14:17:53,0.0287769784173,0,[0.07423346489667892],0.000965220446233,0.00560406115237,0.00560406115236,0.0,0.0,0.0,0.00560406115236
1064,2015-03-02 14:22:53,0.0575539568345,0,[0.06939233839511871],0.00164960720576,0.00953685941563,0.00953685941559,0.0,0.0,0.0,0.00953685941559
1065,2015-03-02 14:27:53,0.0215827338129,0,[0.07327017188072205],0.00024699937785,0.00147683552879,0.00147683552879,0.0,0.0,0.0,0.00147683552879
1066,2015-03-02 14:32:53,0.0287769784173,0,[0.07939714193344116],0.00334250577725,0.0192650262294,0.0192650262293,0.0,0.0,0.0,0.0192650262293
1067,2015-03-02 14:37:53,0.0431654676259,0,[0.07951728999614716],0.00257457885891,0.014852168136,0.014852168136,0.0,0.0,0.0,0.014852168136
1068,2015-03-02 14:42:53,0.0791366906475,0,[0.07720416784286499],0.00115863315295,0.00671549872256,0.00671549872253,0.0,0.0,0.0,0.00671549872253
1069,2015-03-02 14:47:53,0.0791366906475,0,[0.07893446087837219],4.08974223376e-08,5.76995367527e-05,5.76995367526e-05,0.0,0.0,0.0,5.76995367526e-05
1070,2015-03-02 14:52:53,0.0575539568345,0,[0.07701551169157028],4.49940580438e-06,8.33201581009e-05,8.33201581007e-05,0.0,0.0,0.0,8.33201581007e-05
1071,2015-03-02 14:57:53,0.122302158273,0,[0.07217133790254593],0.000213667794014,0.00128529705556,0.00128529705555,0.0,0.0,0.0,0.00128529705555
1072,2015-03-02 15:02:53,0.0647482014388,0,[0.07054626941680908],0.00267867208458,0.0154503352564,0.0154503352563,0.0,0.0,0.0,0.0154503352563
1073,2015-03-02 15:07:53,0.0935251798561,0,[0.06613560765981674],1.92490620066e-06,6.85259099228e-05,6.85259099227e-05,0.0,0.0,0.0,6.85259099227e-05
1074,2015-03-02 15:12:53,0.0863309352518,0,[0.06882695853710175],0.000610002083704,0.003562814533,0.003562814533,0.0,0.0,0.0,0.003562814533
1075,2015-03-02 15:17:53,0.0215827338129,0,[0.06182978302240372],0.000600306491833,0.00350709924287,0.00350709924286,0.0,0.0,0.0,0.00350709924286
1076,2015-03-02 15:22:53,0.0143884892086,0,[0.07131937146186829],0.00247373315506,0.0142726627563,0.0142726627563,0.0,0.0,0.0,0.0142726627563
1077,2015-03-02 15:27:53,0.0575539568345,0,[0.06171705573797226],0.00223999307491,0.0129294857172,0.0129294857172,0.0,0.0,0.0,0.0129294857172
1078,2015-03-02 15:32:53,0.0647482014388,0,[0.061596788465976715],1.63444765349e-05,0.000151387333493,0.000151387333493,0.0,0.0,0.0,0.000151387333493
1079,2015-03-02 15:37:53,0.0647482014388,0,[0.06381797045469284],8.65322874688e-07,6.24370611744e-05,6.24370611744e-05,0.0,0.0,0.0,6.24370611744e-05
1080,2015-03-02 15:42:53,0.0719424460432,0,[0.06600110977888107],1.56978842369e-06,6.64852413139e-05,6.64852413138e-05,0.0,0.0,0.0,6.64852413138e-05
1081,2015-03-02 15:47:53,0.0719424460432,0,[0.06700478494167328],2.43805225182e-05,0.000197566116537,0.000197566116537,0.0,0.0,0.0,0.000197566116537
1082,2015-03-02 15:52:53,0.0719424460432,0,[0.048840150237083435],0.000533716171049,0.00312444090782,0.00312444090782,0.0,0.0,0.0,0.00312444090782
1083,2015-03-02 15:57:53,0.0791366906475,0,[0.0517030730843544],0.000409632310038,0.00241139848512,0.00241139848511,0.0,0.0,0.0,0.00241139848511
1084,2015-03-02 16:02:53,0.0359712230216,0,[0.05819939449429512],0.000438370421762,0.00257654077389,0.00257654077389,0.0,0.0,0.0,0.00257654077389
1085,2015-03-02 16:07:53,0.00719424460432,0,[0.05248723179101944],0.000272778503131,0.00162497413276,0.00162497413276,0.0,0.0,0.0,0.00162497413276
1086,2015-03-02 16:12:53,0.0287769784173,0,[0.05769113451242447],0.00254993606359,0.0147105594019,0.0147105594019,0.0,0.0,0.0,0.0147105594019
1087,2015-03-02 16:17:53,0.0287769784173,0,[0.05413426458835602],0.000642991915811,0.00375238914503,0.00375238914502,0.0,0.0,0.0,0.00375238914502
1088,2015-03-02 16:22:53,0.00719424460432,0,[0.05040258169174194],0.000467666686745,0.0027448904657,0.0027448904657,0.0,0.0,0.0,0.0027448904657
1089,2015-03-02 16:27:53,0.0431654676259,0,[0.04910341650247574],0.00175637879875,0.0101504176553,0.0101504176553,0.0,0.0,0.0,0.0101504176553
1090,2015-03-02 16:32:53,0.0503597122302,0,[0.05653891712427139],0.000178849149961,0.00108521325651,0.00108521325651,0.0,0.0,0.0,0.00108521325651
1091,2015-03-02 16:37:53,0.0431654676259,0,[0.05938403680920601],8.14384547994e-05,0.00052544700239,0.000525447002389,0.0,0.0,0.0,0.000525447002389
1092,2015-03-02 16:42:53,0.0503597122302,0,[0.05067015439271927],5.63203211641e-05,0.000381106757694,0.000381106757693,0.0,0.0,0.0,0.000381106757693
1093,2015-03-02 16:47:53,0.0575539568345,0,[0.04586916044354439],2.01650454983e-05,0.000173342064169,0.000173342064169,0.0,0.0,0.0,0.000173342064169
1094,2015-03-02 16:52:53,0.0359712230216,0,[0.0356132872402668],0.000481393042719,0.00282376836359,0.00282376836359,0.0,0.0,0.0,0.00282376836359
1095,2015-03-02 16:57:53,0.0287769784173,0,[0.035343967378139496],3.93451244918e-07,5.9725471711e-05,5.97254717109e-05,0.0,0.0,0.0,5.97254717109e-05
1096,2015-03-02 17:02:53,0.0719424460432,0,[0.03388415277004242],2.60832239292e-05,0.000207350614935,0.000207350614935,0.0,0.0,0.0,0.000207350614935
1097,2015-03-02 17:07:53,0.0143884892086,0,[0.026913879439234734],0.00202757189982,0.0117088168237,0.0117088168237,0.0,0.0,0.0,0.0117088168237
1098,2015-03-02 17:12:53,0.0359712230216,0,[0.019281994551420212],2.39463915932e-05,0.000195071402366,0.000195071402365,0.0,0.0,0.0,0.000195071402365
1099,2015-03-02 17:17:53,0.0431654676259,0,[0.02217852883040905],0.000190238453797,0.00115066138759,0.00115066138759,0.0,0.0,0.0,0.00115066138759
1100,2015-03-02 17:22:53,0.0503597122302,0,[0.02343001589179039],0.000389488064684,0.00229564046958,0.00229564046958,0.0,0.0,0.0,0.00229564046958
1101,2015-03-02 17:27:53,0.0575539568345,0,[0.03473220020532608],0.000244219088927,0.00146085872138,0.00146085872138,0.0,0.0,0.0,0.00146085872138
1102,2015-03-02 17:32:53,0.10071942446,0,[0.04254703223705292],0.000225207826588,0.00135161134267,0.00135161134266,0.0,0.0,0.0,0.00135161134266
1103,2015-03-02 17:37:53,0.0647482014388,0,[0.04945003241300583],0.00262855039909,0.0151623132061,0.0151623132061,0.0,0.0,0.0,0.0151623132061
1104,2015-03-02 17:42:53,0.0791366906475,0,[0.03922892361879349],0.000651233363897,0.00379974826218,0.00379974826217,0.0,0.0,0.0,0.00379974826217
1105,2015-03-02 17:47:53,0.0647482014388,0,[0.042159926146268845],0.00136728119105,0.00791448545109,0.00791448545108,0.0,0.0,0.0,0.00791448545108
1106,2015-03-02 17:52:53,0.0863309352518,0,[0.047243691980838776],0.000306407717289,0.00181822292549,0.00181822292548,0.0,0.0,0.0,0.00181822292548
1107,2015-03-02 17:57:53,0.0935251798561,0,[0.05038151890039444],0.00129236059729,0.00748395757059,0.00748395757058,0.0,0.0,0.0,0.00748395757058
1108,2015-03-02 18:02:53,0.0935251798561,0,[0.0508219338953495],0.00182356708683,0.010536512183,0.010536512183,0.0,0.0,0.0,0.010536512183
1109,2015-03-02 18:07:53,0.0287769784173,0,[0.05984477698802948],0.00113436940592,0.00657606817269,0.0065760681727,0.0,0.0,0.0,0.0065760681727
1110,2015-03-02 18:12:53,0.0503597122302,0,[0.06661488860845566],0.0014317072928,0.00828470719709,0.0082847071971,0.0,0.0,0.0,0.0082847071971
1111,2015-03-02 18:17:53,0.0359712230216,0,[0.06544090062379837],0.000227442273172,0.00136445149119,0.00136445149119,0.0,0.0,0.0,0.00136445149119
1112,2015-03-02 18:22:53,0.0647482014388,0,[0.07181046903133392],0.00128445145674,0.00743850804401,0.007438508044,0.0,0.0,0.0,0.007438508044
1113,2015-03-02 18:27:53,0.0575539568345,0,[0.06977830827236176],2.53020116361e-05,0.000202861413023,0.000202861413023,0.0,0.0,0.0,0.000202861413023
1114,2015-03-02 18:32:53,0.0143884892086,0,[0.08136516064405441],0.000566973350942,0.00331555182209,0.00331555182208,0.0,0.0,0.0,0.00331555182208
1115,2015-03-02 18:37:53,0.0287769784173,0,[0.0896916314959526],0.0056705637835,0.0326431086604,0.0326431086604,0.0,0.0,0.0,0.0326431086604
1116,2015-03-02 18:42:53,0.0431654676259,0,[0.0752311646938324],0.00215799128637,0.0124582660639,0.0124582660639,0.0,0.0,0.0,0.0124582660639
1117,2015-03-02 18:47:53,0.0863309352518,0,[0.07876653969287872],0.00126743630972,0.00734073125373,0.00734073125373,0.0,0.0,0.0,0.00734073125373
1118,2015-03-02 18:52:53,0.0791366906475,0,[0.0720418319106102],0.000204178475542,0.00123076710639,0.00123076710639,0.0,0.0,0.0,0.00123076710639
1119,2015-03-02 18:57:53,0.0359712230216,0,[0.06290597468614578],0.000263436173555,0.00157128884879,0.00157128884879,0.0,0.0,0.0,0.00157128884879
1120,2015-03-02 19:02:53,0.0575539568345,0,[0.06453807651996613],0.000816065061372,0.00474694632604,0.00474694632603,0.0,0.0,0.0,0.00474694632603
1121,2015-03-02 19:07:53,0.0647482014388,0,[0.06524844467639923],5.92051219428e-05,0.000397684137859,0.000397684137858,0.0,0.0,0.0,0.000397684137858
1122,2015-03-02 19:12:53,0.0719424460432,0,[0.053396061062812805],0.000128871004563,0.000798016053053,0.000798016053053,0.0,0.0,0.0,0.000798016053053
1123,2015-03-02 19:17:53,0.0215827338129,0,[0.054163575172424316],0.000316088349791,0.00187385225227,0.00187385225226,0.0,0.0,0.0,0.00187385225226
1124,2015-03-02 19:22:53,0.0431654676259,0,[0.053214430809020996],0.00100056419615,0.00580716244903,0.00580716244904,0.0,0.0,0.0,0.00580716244904
1125,2015-03-02 19:27:53,0.0647482014388,0,[0.0478287935256958],2.1746607672e-05,0.000182430441294,0.000182430441294,0.0,0.0,0.0,0.000182430441294
1126,2015-03-02 19:32:53,0.0431654676259,0,[0.05111672356724739],0.000185817087186,0.00112525419979,0.00112525419979,0.0,0.0,0.0,0.00112525419979
1127,2015-03-02 19:37:53,0.0791366906475,0,[0.05008867383003235],4.7930781875e-05,0.000332896640993,0.000332896640992,0.0,0.0,0.0,0.000332896640992
1128,2015-03-02 19:42:53,0.0431654676259,0,[0.045811839401721954],0.00111054582521,0.00643916701919,0.00643916701916,0.0,0.0,0.0,0.00643916701916
1129,2015-03-02 19:47:53,0.0143884892086,0,[0.04854445904493332],2.89335475827e-05,0.000223729873824,0.000223729873823,0.0,0.0,0.0,0.000223729873823
1130,2015-03-02 19:52:53,0.0287769784173,0,[0.0491495355963707],0.00120833027177,0.00700108101916,0.00700108101918,0.0,0.0,0.0,0.00700108101918
1131,2015-03-02 19:57:53,0.0431654676259,0,[0.04043702408671379],0.00013595665223,0.00083873341418,0.00083873341418,0.0,0.0,0.0,0.00083873341418
1132,2015-03-02 20:02:53,0.0791366906475,0,[0.044236861169338226],1.14788406336e-06,6.40607865557e-05,6.40607865556e-05,0.0,0.0,0.0,6.40607865556e-05
1133,2015-03-02 20:07:53,0.0719424460432,0,[0.03791624680161476],0.00169912504498,0.00982141148996,0.00982141148995,0.0,0.0,0.0,0.00982141148995
1134,2015-03-02 20:12:53,0.0359712230216,0,[0.03966358304023743],0.00104192516301,0.00604484141691,0.00604484141692,0.0,0.0,0.0,0.00604484141692
1135,2015-03-02 20:17:53,0.0575539568345,0,[0.04838556796312332],0.000154115929035,0.000943084895691,0.000943084895687,0.0,0.0,0.0,0.000943084895687
1136,2015-03-02 20:22:53,0.0575539568345,0,[0.04254399985074997],0.000225298848818,0.00135213439789,0.00135213439788,0.0,0.0,0.0,0.00135213439788
1137,2015-03-02 20:27:53,0.0863309352518,0,[0.045902639627456665],0.000135753216455,0.000837564379491,0.000837564379491,0.0,0.0,0.0,0.000837564379491
1138,2015-03-02 20:32:53,0.0719424460432,0,[0.04975394904613495],0.00133787596133,0.00774550959821,0.00774550959822,0.0,0.0,0.0,0.00774550959822
1139,2015-03-02 20:37:53,0.0287769784173,0,[0.04678128659725189],0.000633084098808,0.00369545431256,0.00369545431255,0.0,0.0,0.0,0.00369545431255
1140,2015-03-02 20:42:53,0.0143884892086,0,[0.05094565451145172],0.000491450191475,0.00288156132439,0.00288156132438,0.0,0.0,0.0,0.00288156132438
1141,2015-03-02 20:47:53,0.0287769784173,0,[0.04847986623644829],0.00116222188808,0.00673612123034,0.00673612123033,0.0,0.0,0.0,0.00673612123033
1142,2015-03-02 20:52:53,0.0287769784173,0,[0.049597062170505524],0.000433475855971,0.00254841436792,0.00254841436791,0.0,0.0,0.0,0.00254841436791
1143,2015-03-02 20:57:53,0.0863309352518,0,[0.049337342381477356],0.000422728538979,0.00248665538586,0.00248665538586,0.0,0.0,0.0,0.00248665538586
1144,2015-03-02 21:02:53,0.0215827338129,0,[0.04759617894887924],0.00150038138963,0.00867933985912,0.00867933985909,0.0,0.0,0.0,0.00867933985909
1145,2015-03-02 21:07:53,0.0359712230216,0,[0.05295693501830101],0.000984340556897,0.00571393402318,0.00571393402317,0.0,0.0,0.0,0.00571393402317
1146,2015-03-02 21:12:53,0.0287769784173,0,[0.05608262121677399],0.000404468271881,0.0023817235681,0.0023817235681,0.0,0.0,0.0,0.0023817235681
1147,2015-03-02 21:17:53,0.0503597122302,0,[0.051319435238838196],0.000508162309416,0.00297759677144,0.00297759677144,0.0,0.0,0.0,0.00297759677144
1148,2015-03-02 21:22:53,0.0215827338129,0,[0.05198568105697632],2.64377854364e-06,7.26568780671e-05,7.2656878067e-05,0.0,0.0,0.0,7.2656878067e-05
1149,2015-03-02 21:27:53,0.107913669065,0,[0.047654882073402405],0.000679756922182,0.0039636576291,0.00396365762909,0.0,0.0,0.0,0.00396365762909
1150,2015-03-02 21:32:53,0.122302158273,0,[0.049549952149391174],0.00340632302687,0.0196317492335,0.0196317492335,0.0,0.0,0.0,0.0196317492335
1151,2015-03-02 21:37:53,0.129496402878,0,[0.04750078544020653],0.00559524493292,0.0322102922147,0.0322102922147,0.0,0.0,0.0,0.0322102922147
1152,2015-03-02 21:42:53,0.0359712230216,0,[0.05246519297361374],0.00593380630016,0.0341558201469,0.0341558201469,0.0,0.0,0.0,0.0341558201469
1153,2015-03-02 21:47:53,0.0431654676259,0,[0.05328972637653351],0.000299930514302,0.00178100196482,0.00178100196481,0.0,0.0,0.0,0.00178100196481
1154,2015-03-02 21:52:53,0.0287769784173,0,[0.056933507323265076],0.00018955890846,0.00114675641035,0.00114675641035,0.0,0.0,0.0,0.00114675641035
1155,2015-03-02 21:57:53,0.0287769784173,0,[0.04899946227669716],0.000408948835684,0.00240747092995,0.00240747092995,0.0,0.0,0.0,0.00240747092995
1156,2015-03-02 22:02:53,0.0575539568345,0,[0.055473677814006805],0.000712713750545,0.00415304258657,0.00415304258657,0.0,0.0,0.0,0.00415304258657
1157,2015-03-02 22:07:53,0.0215827338129,0,[0.0530204102396965],2.05530559469e-05,0.000175571749062,0.000175571749062,0.0,0.0,0.0,0.000175571749062
1158,2015-03-02 22:12:53,0.00719424460432,0,[0.05410543829202652],0.00105772633106,0.00613564213067,0.00613564213069,0.0,0.0,0.0,0.00613564213069
1159,2015-03-02 22:17:53,0.0431654676259,0,[0.05206845700740814],0.00201369496062,0.011629073606,0.011629073606,0.0,0.0,0.0,0.011629073606
1160,2015-03-02 22:22:53,0.00719424460432,0,[0.05807950347661972],0.000222428468987,0.00133563988706,0.00133563988706,0.0,0.0,0.0,0.00133563988706
1161,2015-03-02 22:27:53,0.0575539568345,0,[0.0560029074549675],0.00238228566013,0.0137471637687,0.0137471637687,0.0,0.0,0.0,0.0137471637687
1162,2015-03-02 22:32:53,0.0359712230216,0,[0.0473177433013916],0.000104780097899,0.000659578722747,0.000659578722743,0.0,0.0,0.0,0.000659578722743
1163,2015-03-02 22:37:53,0.0287769784173,0,[0.049763597548007965],0.000190229562577,0.00115061029459,0.00115061029459,0.0,0.0,0.0,0.00115061029459
1164,2015-03-02 22:42:53,0.0431654676259,0,[0.050085537135601044],0.000454054650618,0.00266666950176,0.00266666950176,0.0,0.0,0.0,0.00266666950176
1165,2015-03-02 22:47:53,0.0503597122302,0,[0.0414283312857151],3.01764293908e-06,7.48052732904e-05,7.48052732903e-05,0.0,0.0,0.0,7.48052732903e-05
1166,2015-03-02 22:52:53,0.0287769784173,0,[0.04495053365826607],2.92591994366e-05,0.000225601217808,0.000225601217808,0.0,0.0,0.0,0.000225601217808
1167,2015-03-02 22:57:53,0.0215827338129,0,[0.036763258278369904],6.37806588202e-05,0.000423977258282,0.000423977258282,0.0,0.0,0.0,0.000423977258282
1168,2015-03-02 23:02:53,0.0359712230216,0,[0.0353270098567009],0.000188905120012,0.00114299944393,0.00114299944393,0.0,0.0,0.0,0.00114299944393
1169,2015-03-02 23:07:53,0.0431654676259,0,[0.03729353845119476],1.74851470547e-06,6.75122839923e-05,6.75122839922e-05,0.0,0.0,0.0,6.75122839922e-05
1170,2015-03-02 23:12:53,0.0287769784173,0,[0.03557979315519333],5.75424564886e-05,0.000388129704317,0.000388129704316,0.0,0.0,0.0,0.000388129704316
1171,2015-03-02 23:17:53,0.0215827338129,0,[0.03804315626621246],8.58620405779e-05,0.00055086694254,0.00055086694254,0.0,0.0,0.0,0.00055086694254
1172,2015-03-02 23:22:53,0.0215827338129,0,[0.03199916332960129],0.000108502004878,0.000680966496686,0.000680966496687,0.0,0.0,0.0,0.000680966496687
1173,2015-03-02 23:27:53,0.0359712230216,0,[0.026979319751262665],2.91231390293e-05,0.000224819352691,0.000224819352691,0.0,0.0,0.0,0.000224819352691
1174,2015-03-02 23:32:53,0.0287769784173,0,[0.02682192251086235],8.37097250042e-05,0.00053849875623,0.000538498756229,0.0,0.0,0.0,0.000538498756229
1175,2015-03-02 23:37:53,0.0215827338129,0,[0.0324205681681633],1.32757413667e-05,0.000133752982489,0.000133752982489,0.0,0.0,0.0,0.000133752982489
1176,2015-03-02 23:42:53,0.0,0,[0.026295136660337448],2.22067410505e-05,0.000185074577416,0.000185074577416,0.0,0.0,0.0,0.000185074577416
1177,2015-03-02 23:47:53,0.0287769784173,0,[0.02166597731411457],0.000469414575491,0.00275493463112,0.00275493463112,0.0,0.0,0.0,0.00275493463112
1178,2015-03-02 23:52:53,0.0215827338129,0,[0.02037797123193741],7.05433340045e-05,0.000462838672314,0.000462838672313,0.0,0.0,0.0,0.000462838672313
1179,2015-03-02 23:57:53,0.0215827338129,0,[0.02520710602402687],1.31360739033e-05,0.000132950389584,0.000132950389584,0.0,0.0,0.0,0.000132950389584
1180,2015-03-03 00:02:53,0.0359712230216,0,[0.023683691397309303],4.41402244178e-06,8.28295063817e-05,8.28295063816e-05,0.0,0.0,0.0,8.28295063816e-05
1181,2015-03-03 00:07:53,0.0287769784173,0,[0.02902814745903015],4.82063151139e-05,0.000334479980572,0.000334479980571,0.0,0.0,0.0,0.000334479980571
1182,2015-03-03 00:12:53,0.0359712230216,0,[0.026898518204689026],3.52861525243e-06,7.77415531037e-05,7.77415531036e-05,0.0,0.0,0.0,7.77415531036e-05
1183,2015-03-03 00:17:53,0.0359712230216,0,[0.017761658877134323],0.000331588264089,0.00196292182467,0.00196292182467,0.0,0.0,0.0,0.00196292182467
1184,2015-03-03 00:22:53,0.0287769784173,0,[0.0174294151365757],0.000343798688846,0.00203308849083,0.00203308849083,0.0,0.0,0.0,0.00203308849083
1185,2015-03-03 00:27:53,0.0287769784173,0,[0.022431418299674988],4.02661426051e-05,0.000288852130211,0.00028885213021,0.0,0.0,0.0,0.00028885213021
1186,2015-03-03 00:32:53,0.0215827338129,0,[0.027147693559527397],2.6545712899e-06,7.27188981064e-05,7.27188981063e-05,0.0,0.0,0.0,7.27188981063e-05
1187,2015-03-03 00:37:53,0.00719424460432,0,[0.02874819189310074],5.13437880727e-05,0.000352509330251,0.00035250933025,0.0,0.0,0.0,0.00035250933025
1188,2015-03-03 00:42:53,0.00719424460432,0,[0.018789883702993393],0.000134458838147,0.000830126291759,0.000830126291757,0.0,0.0,0.0,0.000830126291757
1189,2015-03-03 00:47:53,0.00719424460432,0,[0.016967328265309334],9.55131545197e-05,0.000606326642221,0.00060632664222,0.0,0.0,0.0,0.00060632664222
1190,2015-03-03 00:52:53,0.0215827338129,0,[0.017159171402454376],9.9299752037e-05,0.000628086157484,0.000628086157483,0.0,0.0,0.0,0.000628086157483
1191,2015-03-03 00:57:53,0.00719424460432,0,[0.015845760703086853],3.29128597514e-05,0.000246596815312,0.000246596815312,0.0,0.0,0.0,0.000246596815312
1192,2015-03-03 01:02:53,0.0215827338129,0,[0.017356136813759804],0.000103264042991,0.000650866780228,0.000650866780225,0.0,0.0,0.0,0.000650866780225
1193,2015-03-03 01:07:53,0.0359712230216,0,[0.02761637233197689],3.64047918993e-05,0.000266663049054,0.000266663049054,0.0,0.0,0.0,0.000266663049054
1194,2015-03-03 01:12:53,0.0,0,[0.02710990607738495],7.85229640314e-05,0.000508693263559,0.000508693263558,0.0,0.0,0.0,0.000508693263558
1195,2015-03-03 01:17:53,0.0143884892086,0,[0.03070172667503357],0.000942596001551,0.00547405078102,0.00547405078101,0.0,0.0,0.0,0.00547405078101
1196,2015-03-03 01:22:53,0.0215827338129,0,[0.015233984217047691],7.14861243978e-07,6.15724400641e-05,6.1572440064e-05,0.0,0.0,0.0,6.1572440064e-05
1197,2015-03-03 01:27:53,0.0287769784173,0,[0.018777208402752876],7.87097269495e-06,0.000102694718212,0.000102694718212,0.0,0.0,0.0,0.000102694718212
1198,2015-03-03 01:32:53,0.0,0,[0.023307085037231445],2.99197399727e-05,0.000229396984802,0.000229396984802,0.0,0.0,0.0,0.000229396984802
1199,2015-03-03 01:37:53,0.00719424460432,0,[0.02497745305299759],0.000623873143923,0.00364252396744,0.00364252396743,0.0,0.0,0.0,0.00364252396743
1200,2015-03-03 01:42:53,0.00719424460432,0,[0.021412216126918793],0.000202150695259,0.00121911455662,0.00121911455662,0.0,0.0,0.0,0.00121911455662
1201,2015-03-03 01:47:53,0.0143884892086,0,[0.014856696128845215],5.87131617067e-05,0.000394857110107,0.000394857110106,0.0,0.0,0.0,0.000394857110106
1202,2015-03-03 01:52:53,0.0143884892086,0,[0.012948436662554741],2.07375228456e-06,6.93812473648e-05,6.93812473647e-05,0.0,0.0,0.0,6.93812473647e-05
1203,2015-03-03 01:57:53,0.0143884892086,0,[0.013635538518428802],5.66935227653e-07,6.07223897497e-05,6.07223897496e-05,0.0,0.0,0.0,6.07223897496e-05
1204,2015-03-03 02:02:53,0.0287769784173,0,[0.013799278996884823],3.47169049064e-07,5.94595131183e-05,5.94595131182e-05,0.0,0.0,0.0,5.94595131182e-05
1205,2015-03-03 02:07:53,0.0215827338129,0,[0.014349015429615974],0.000208166136872,0.00125368202597,0.00125368202596,0.0,0.0,0.0,0.00125368202596
1206,2015-03-03 02:12:53,0.0143884892086,0,[0.014566643163561821],4.92255276185e-05,0.000340336840179,0.000340336840179,0.0,0.0,0.0,0.000340336840179
1207,2015-03-03 02:17:53,0.00719424460432,0,[0.013815980404615402],3.27766713326e-07,5.93480184535e-05,5.93480184535e-05,0.0,0.0,0.0,5.93480184535e-05
1208,2015-03-03 02:22:53,0.00719424460432,0,[0.011551443487405777],1.89851798496e-05,0.00016656201837,0.00016656201837,0.0,0.0,0.0,0.00016656201837
1209,2015-03-03 02:27:53,0.0287769784173,0,[0.014478943310678005],5.30668330612e-05,0.000362410732117,0.000362410732117,0.0,0.0,0.0,0.000362410732117
1210,2015-03-03 02:32:53,0.0791366906475,0,[0.012920420616865158],0.000251430436037,0.00150229840881,0.0015022984088,0.0,0.0,0.0,0.0015022984088
1211,2015-03-03 02:37:53,0.0215827338129,0,[0.010967266745865345],0.00464707007632,0.0267616473113,0.0267616473112,0.0,0.0,0.0,0.0267616473112
1212,2015-03-03 02:42:53,0.0215827338129,0,[0.01629459857940674],2.79643736576e-05,0.000218160558701,0.000218160558701,0.0,0.0,0.0,0.000218160558701
1213,2015-03-03 02:47:53,0.00719424460432,0,[0.021048814058303833],2.85070342443e-07,5.91026656455e-05,5.91026656454e-05,0.0,0.0,0.0,5.91026656454e-05
1214,2015-03-03 02:52:53,0.0215827338129,0,[0.02006147801876068],0.000165565681527,0.0010088803923,0.0010088803923,0.0,0.0,0.0,0.0010088803923
1215,2015-03-03 02:57:53,0.0575539568345,0,[0.01791759580373764],1.34332367452e-05,0.00013465802272,0.00013465802272,0.0,0.0,0.0,0.00013465802272
1216,2015-03-03 03:02:53,0.00719424460432,0,[0.014707029797136784],0.00183585938066,0.0106071493062,0.0106071493062,0.0,0.0,0.0,0.0106071493062
1217,2015-03-03 03:07:53,0.0287769784173,0,[0.023229418322443962],0.000257126783254,0.0015350322163,0.0015350322163,0.0,0.0,0.0,0.0015350322163
1218,2015-03-03 03:12:53,0.0215827338129,0,[0.020691625773906708],6.53729366604e-05,0.000433127212512,0.000433127212511,0.0,0.0,0.0,0.000433127212511
