timestamp,value,error_prediction,anomaly_score,prediction,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate,S(t)_standard
2011-07-11 18:15:01,0.0613257475523,-0.0613257475523,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-11 19:15:01,0.0651244847486,-0.0651244847486,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-11 20:15:01,0.0589300712069,-0.0589300712069,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-11 21:15:01,0.0630748065348,-0.0630748065348,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-11 22:15:01,0.0652900278109,-0.0652900278109,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-11 23:15:01,0.0390532501451,-0.0390532501451,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-12 00:15:01,0.063332569858,-0.063332569858,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-12 01:15:01,0.0969570200573,-0.0969570200573,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-12 02:15:01,0.0719423640508,-0.0719423640508,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-12 03:15:01,0.0622493157502,-0.0622493157502,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-12 04:15:01,0.0610825833774,-0.0610825833774,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-12 05:15:01,0.0649400218103,-0.0649400218103,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-12 06:15:01,0.0582255358807,-0.0582255358807,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-12 07:15:01,0.058090968373,-0.058090968373,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-12 08:15:01,0.052081920904,-0.052081920904,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-12 09:15:01,0.0460938967136,-0.0460938967136,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-12 10:15:01,0.0463457835965,-0.0463457835965,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-12 11:15:01,0.0595217391304,-0.0595217391304,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-12 12:15:01,0.075494106981,-0.075494106981,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-12 13:15:01,0.0738899503248,-0.0738899503248,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-12 14:15:01,0.0599079234311,-0.0599079234311,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-12 15:15:01,0.052447418738,-0.052447418738,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-12 16:15:01,0.0407055421687,-0.0407055421687,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-12 17:15:01,0.0350618921309,-0.0350618921309,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-12 18:15:01,0.0528214731586,-0.0528214731586,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-12 20:15:01,0.0485057345113,-0.0485057345113,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-12 21:15:01,0.0331155540816,-0.0331155540816,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-12 22:15:01,0.0391089521166,-0.0391089521166,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-12 23:15:01,0.0333943161634,-0.0333943161634,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-13 00:15:01,0.0251442407832,-0.0251442407832,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-13 01:15:01,0.0289293016249,-0.0289293016249,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-13 02:15:01,0.0300030129557,-0.0300030129557,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-13 03:15:01,0.0302059417648,-0.0302059417648,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-13 04:15:01,0.0327282434597,-0.0327282434597,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-13 05:15:01,0.0282313001306,-0.0282313001306,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-13 06:15:01,0.0295760689293,-0.0295760689293,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-13 07:15:01,0.0324097343725,-0.0324097343725,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-13 08:15:01,0.0360097937379,-0.0360097937379,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-13 09:15:01,0.0412524216524,-0.0412524216524,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-13 10:15:01,0.0506190208216,-0.0506190208216,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-13 11:15:01,0.0719276315789,-0.0719276315789,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-13 12:15:01,0.083331842576,-0.083331842576,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-13 13:15:01,0.0715323166304,-0.0715323166304,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-13 14:15:01,0.0617527272727,-0.0617527272727,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-13 15:15:01,0.0516853759803,-0.0516853759803,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-13 16:15:01,0.0410467614857,-0.0410467614857,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-13 17:15:01,0.0376082084326,-0.0376082084326,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-13 18:15:01,0.0337847614741,-0.0337847614741,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-13 19:15:01,0.033836054288,-0.033836054288,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-13 20:15:01,0.0326967461218,-0.0326967461218,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-13 21:15:01,0.0314170208834,-0.0314170208834,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-13 22:15:01,0.0313101845876,-0.0313101845876,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-13 23:15:01,0.0306917153478,-0.0306917153478,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-14 00:15:01,0.0431321548166,-0.0431321548166,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-14 01:15:01,0.0350433156133,-0.0350433156133,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-14 02:15:01,0.0420486522025,-0.0420486522025,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-14 03:15:01,0.0412377538829,-0.0412377538829,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-14 04:15:01,0.035213298791,-0.035213298791,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-14 05:15:01,0.031395143974,-0.031395143974,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-14 06:15:01,0.0304782906568,-0.0304782906568,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-14 07:15:01,0.0323409363745,-0.0323409363745,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-14 08:15:01,0.0370156446949,-0.0370156446949,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-14 09:15:01,0.0417389304198,-0.0417389304198,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-14 10:15:01,0.0482967347718,-0.0482967347718,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-14 11:15:01,0.0669106699752,-0.0669106699752,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-14 12:15:01,0.0789525959368,-0.0789525959368,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-14 13:15:01,0.0759500198334,-0.0759500198334,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-14 14:15:01,0.0631606872158,-0.0631606872158,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-14 15:15:01,0.0537167721519,-0.0537167721519,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-14 16:15:01,0.0432117559996,-0.0432117559996,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-14 17:15:01,0.0422133719527,-0.0422133719527,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-14 18:15:01,0.042435722928,-0.042435722928,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-14 19:15:01,0.0470749422252,-0.0470749422252,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-14 20:15:01,0.0416718236318,-0.0416718236318,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-14 21:15:01,0.0394204425711,-0.0394204425711,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-14 22:15:01,0.0462425011537,-0.0462425011537,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-14 23:15:01,0.0381881212931,-0.0381881212931,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-15 00:15:01,0.0556358655568,-0.0556358655568,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-15 01:15:01,0.045894023104,-0.045894023104,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-15 02:15:01,0.131775956284,-0.131775956284,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-15 03:15:01,0.0391328717441,-0.0391328717441,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-15 04:15:01,0.0271941821339,-0.0271941821339,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-15 05:15:01,0.03087813289,-0.03087813289,1.0,[[ 0.]],-0.22,-0.11,-0.11
2011-07-15 06:15:01,0.0322594419495,-0.0322594419495,1.0,[[ 0.]],1.0,1.0,1.0
2011-07-15 07:15:01,0.0413095944609,-0.0413095944609,1.0,[[ 0.]],0.0,0.0,0.0
2011-07-15 08:15:01,0.0381267975491,-0.0381267975491,1.0,[[ 0.]],0.0,0.0,0.0
2011-07-15 09:15:01,0.0428917007815,-0.0428917007815,1.0,[[ 0.]],0.0,0.0,0.0
2011-07-15 10:15:01,0.0485964912281,-0.0485964912281,1.0,[[ 0.]],0.0,0.0,0.0
2011-07-15 11:15:01,0.0600573215216,-0.0600573215216,1.0,[[ 0.]],0.0,0.0,0.0
2011-07-15 12:15:01,0.0647957746479,-0.0647957746479,1.0,[[ 0.]],0.0,0.0,0.0
2011-07-15 13:15:01,0.062403051494,-0.062403051494,1.0,[[ 0.]],0.0,0.0,0.0
2011-07-15 14:15:01,0.0524078834619,-0.0524078834619,1.0,[[ 0.]],0.0,0.0,0.0
2011-07-15 15:15:01,0.044408770556,-0.044408770556,1.0,[[ 0.]],0.0,0.0,0.0
2011-07-15 16:15:01,0.0452419774501,-0.0452419774501,1.0,[[ 0.]],0.0,0.0,0.0
2011-07-15 17:15:01,0.0426939492845,-0.0426939492845,1.0,[[ 0.]],0.0,0.0,0.0
2011-07-15 18:15:01,0.0498892273608,-0.0498892273608,1.0,[[ 0.]],0.0,0.0,0.0
2011-07-15 19:15:01,0.0557410026717,-0.0557410026717,1.0,[[ 0.]],0.0,0.0,0.0
2011-07-15 20:15:01,0.0557856325129,-0.0557856325129,1.0,[[ 0.]],0.0,0.0,0.0
2011-07-15 21:15:01,0.0425375987764,-0.0425375987764,1.0,[[ 0.]],0.0,0.0,0.0
2011-07-15 22:15:01,0.0478263311615,-0.0478263311615,1.0,[[ 0.]],0.0,0.0,0.0
2011-07-15 23:15:01,0.0468404653095,-0.0468404653095,1.0,[[ 0.]],0.0,0.0,0.0
2011-07-16 00:15:01,0.0608383497284,-0.0608383497284,1.0,[[ 0.]],0.0,0.0,0.0
2011-07-16 01:15:01,0.0730931174089,-0.0730931174089,1.0,[[ 0.]],0.0,0.0,0.0
2011-07-16 02:15:01,0.0697018210927,-0.0697018210927,1.0,[[ 0.]],0.0,0.0,0.0
2011-07-16 03:15:01,0.0639720791092,-0.0639720791092,1.0,[[ 0.]],0.0,0.0,0.0
2011-07-16 04:15:01,0.0431026352288,-0.0431026352288,1.0,[[ 0.]],0.0,0.0,0.0
2011-07-16 05:15:01,0.0413550659576,-0.0413550659576,1.0,[[ 0.]],0.0,0.0,0.0
2011-07-16 06:15:01,0.0481598187622,-0.0481598187622,1.0,[[ 0.]],0.0,0.0,0.0
2011-07-16 07:15:01,0.0543924674936,-0.0543924674936,1.0,[[ 0.]],0.0,0.0,0.0
2011-07-16 08:15:01,0.0578137432188,-0.0578137432188,1.0,[[ 0.]],0.0,0.0,0.0
2011-07-16 09:15:01,1.93784313725,-1.93784313725,0.0,[[ 0.]],0.0,0.0,0.0
2011-07-16 10:15:01,0.038647597254,-0.038647597254,0.0,[[ 0.]],0.0,0.0,0.0
2011-07-16 11:15:01,0.101948153967,-0.101948153967,0.0,[[ 0.]],0.0,0.0,0.0
2011-07-16 12:15:01,0.114157955865,-0.114157955865,0.0,[[ 0.]],0.0,0.0,0.0
2011-07-16 13:15:01,0.100932105869,-0.100932105869,0.0,[[ 0.]],0.0,0.0,0.0
2011-07-16 14:15:01,1.59741935484,-1.59741935484,0.0,[[ 0.]],0.0,0.0,0.0
2011-07-16 15:15:01,0.0660725308642,-0.0660725308642,0.0,[[ 0.]],0.0,0.0,0.0
2011-07-16 16:15:01,0.0842711741185,-0.0842711741185,0.0,[[ 0.]],0.0,0.0,0.0
2011-07-16 17:15:01,0.0713939224979,-0.0713939224979,0.0,[[ 0.]],0.0,0.0,0.0
2011-07-16 18:15:01,0.0712054979721,-0.0712054979721,0.0,[[ 0.]],0.0,0.0,0.0
2011-07-16 19:15:01,0.0896504339441,-0.0896504339441,0.0,[[ 0.]],0.0,0.0,0.0
2011-07-16 20:15:01,0.0879521806509,-0.0879521806509,0.0,[[ 0.]],0.0,0.0,0.0
2011-07-16 21:15:01,0.0772643039148,-0.0772643039148,0.0,[[ 0.]],0.0,0.0,0.0
2011-07-16 22:15:01,0.0772879512832,-0.0772879512832,0.0,[[ 0.]],0.0,0.0,0.0
2011-07-16 23:15:01,0.0734897484676,-0.0734897484676,0.0,[[ 0.]],0.0,0.0,0.0
2011-07-17 00:15:01,0.0694432120674,-0.0694432120674,0.402810403105,[[ 0.]],0.0,0.0,0.0
2011-07-17 01:15:01,0.0732975650021,-0.0732975650021,0.385233001305,[[ 0.]],0.0,0.0,0.0
2011-07-17 02:15:01,0.0742428917787,-0.0742428917787,0.409221009394,[[ 0.]],0.0,0.0,0.0
2011-07-17 03:15:01,0.0656986899563,-0.0656986899563,0.422454517937,[[ 0.]],0.0,0.0,0.0
2011-07-17 04:15:01,0.0536935675035,-0.0536935675035,0.46448201263,[[ 0.]],0.0,0.0,0.0
2011-07-17 05:15:01,0.0507190098262,-0.0507190098262,0.56060863732,[[ 0.]],0.0,0.0,0.0
2011-07-17 06:15:01,0.0414018875344,-0.0414018875344,0.670764645192,[[ 0.]],0.0,0.0,0.0
2011-07-17 07:15:01,0.0455135237375,-0.0455135237375,0.738879197233,[[ 0.]],0.0,0.0,0.0
2011-07-17 08:15:01,0.0468159367797,-0.0468159367797,0.79697819848,[[ 0.]],0.0,0.0,0.0
2011-07-17 09:15:01,0.0655914512922,-0.0655914512922,0.811174095933,[[ 0.]],0.0,0.0,0.0
2011-07-17 10:15:01,0.0825370065789,-0.0825370065789,0.788884267165,[[ 0.]],0.0,0.0,0.0
2011-07-17 11:15:01,0.0910305572199,-0.0910305572199,0.756196739104,[[ 0.]],0.0,0.0,0.0
2011-07-17 12:15:01,0.114257322176,-0.114257322176,0.672128796519,[[ 0.]],0.0,0.0,0.0
2011-07-17 13:15:01,0.112214912281,-0.112214912281,0.561237296105,[[ 0.]],0.0,0.0,0.0
2011-07-17 14:15:01,0.0924362818591,-0.0924362818591,0.463281829881,[[ 0.]],0.0,0.0,0.0
2011-07-17 15:15:01,0.0758552925413,-0.0758552925413,0.399558332044,[[ 0.]],0.0,0.0,0.0
2011-07-17 16:15:01,0.0925827280065,-0.0925827280065,0.279704951532,[[ 0.]],0.0,0.0,0.0
2011-07-17 17:15:01,0.0547304849468,-0.0547304849468,0.258446187667,[[ 0.]],0.0,0.0,0.0
2011-07-17 18:15:01,0.0616500857633,-0.0616500857633,0.227125383298,[[ 0.]],0.0,0.0,0.0
2011-07-17 19:15:01,0.0601693889897,-0.0601693889897,0.236708740161,[[ 0.]],0.0,0.0,0.0
2011-07-17 20:15:01,0.0584011065007,-0.0584011065007,0.286704997285,[[ 0.]],0.0,0.0,0.0
2011-07-17 21:15:01,0.0569591728526,-0.0569591728526,0.365671692269,[[ 0.]],0.0,0.0,0.0
2011-07-17 22:15:01,0.0552234601101,-0.0552234601101,0.516562260033,[[ 0.]],0.0,0.0,0.0
2011-07-17 23:15:01,0.0532476993865,-0.0532476993865,0.665511441996,[[ 0.]],0.0,0.0,0.0
2011-07-18 00:15:01,0.0511177366151,-0.0511177366151,0.757527182771,[[ 0.]],0.0,0.0,0.0
2011-07-18 01:15:01,0.0508794587946,-0.0508794587946,0.805683818354,[[ 0.]],0.0,0.0,0.0
2011-07-18 02:15:01,0.0539327772326,-0.0539327772326,0.868233830752,[[ 0.]],0.0,0.0,0.0
2011-07-18 03:15:01,0.0536217008798,-0.0536217008798,0.869720139229,[[ 0.]],0.0,0.0,0.0
2011-07-18 04:15:01,0.0507437790539,-0.0507437790539,0.884355915657,[[ 0.]],0.0,0.0,0.0
2011-07-18 05:15:01,0.0490143635463,-0.0490143635463,0.898089261365,[[ 0.]],0.0,0.0,0.0
2011-07-18 06:15:01,0.0397487006682,-0.0397487006682,0.918258716162,[[ 0.]],0.0,0.0,0.0
2011-07-18 07:15:01,0.0404410927718,-0.0404410927718,0.933518122575,[[ 0.]],0.0,0.0,0.0
2011-07-18 08:15:01,0.0415917363502,-0.0415917363502,0.944402166525,[[ 0.]],0.0,0.0,0.0
2011-07-18 09:15:01,0.0603443328551,-0.0603443328551,0.939046509268,[[ 0.]],0.0,0.0,0.0
2011-07-18 10:15:01,0.0715884194053,-0.0715884194053,0.921000968198,[[ 0.]],0.0,0.0,0.0
2011-07-18 11:15:01,0.0877737881508,-0.0877737881508,0.878445018638,[[ 0.]],0.0,0.0,0.0
2011-07-18 12:15:01,0.0947762345679,-0.0947762345679,0.814789627844,[[ 0.]],0.0,0.0,0.0
2011-07-18 13:15:01,0.0879320318149,-0.0879320318149,0.747385622886,[[ 0.]],0.0,0.0,0.0
2011-07-18 14:15:01,0.0777162447257,-0.0777162447257,0.685906210153,[[ 0.]],0.0,0.0,0.0
2011-07-18 15:15:01,0.0668289473684,-0.0668289473684,0.641463602335,[[ 0.]],0.0,0.0,0.0
2011-07-18 16:15:01,0.0642373251748,-0.0642373251748,0.576736414493,[[ 0.]],0.0,0.0,0.0
2011-07-18 17:15:01,0.0584480519481,-0.0584480519481,0.526956692217,[[ 0.]],0.0,0.0,0.0
2011-07-18 18:15:01,0.06,-0.06,0.475514498449,[[ 0.]],0.0,0.0,0.0
2011-07-18 19:15:01,0.0605712774398,-0.0605712774398,0.474065873135,[[ 0.]],0.0,0.0,0.0
2011-07-18 20:15:01,0.0590967120318,-0.0590967120318,0.507717390656,[[ 0.]],0.0,0.0,0.0
2011-07-18 21:15:01,0.0459744221518,-0.0459744221518,0.620149213512,[[ 0.]],0.0,0.0,0.0
2011-07-18 22:15:01,0.0515062419788,-0.0515062419788,0.727388648063,[[ 0.]],0.0,0.0,0.0
2011-07-18 23:15:01,0.0463142194233,-0.0463142194233,0.814057375868,[[ 0.]],0.0,0.0,0.0
2011-07-19 00:15:01,0.0473622761279,-0.0473622761279,0.865107957816,[[ 0.]],0.0,0.0,0.0
2011-07-19 01:15:01,0.045375,-0.045375,0.894769130182,[[ 0.]],0.0,0.0,0.0
2011-07-19 02:15:01,0.0396844383686,-0.0396844383686,0.922558953036,[[ 0.]],0.0,0.0,0.0
2011-07-19 03:15:01,0.0403008779718,-0.0403008779718,0.939236305489,[[ 0.]],0.0,0.0,0.0
2011-07-19 04:15:01,0.0381501386963,-0.0381501386963,0.955493804169,[[ 0.]],0.0,0.0,0.0
2011-07-19 05:15:01,0.030695004654,-0.030695004654,0.971867430253,[[ 0.]],0.0,0.0,0.0
2011-07-19 06:15:01,0.0342612677754,-0.0342612677754,0.981379785595,[[ 0.]],0.0,0.0,0.0
2011-07-19 07:15:01,0.03791241014,-0.03791241014,0.983798506634,[[ 0.]],0.0,0.0,0.0
2011-07-19 08:15:01,0.0456077860169,-0.0456077860169,0.985443826643,[[ 0.]],0.0,0.0,0.0
2011-07-19 09:15:01,0.0677010125074,-0.0677010125074,0.979006787644,[[ 0.]],0.0,0.0,0.0
2011-07-19 10:15:01,0.0818434460398,-0.0818434460398,0.963527537067,[[ 0.]],0.0,0.0,0.0
2011-07-19 11:15:01,0.0999277456647,-0.0999277456647,0.920776465317,[[ 0.]],0.0,0.0,0.0
2011-07-19 12:15:01,0.107100297915,-0.107100297915,0.824933871914,[[ 0.]],0.0,0.0,0.0
2011-07-19 13:15:01,0.0923435114504,-0.0923435114504,0.713876174029,[[ 0.]],0.0,0.0,0.0
2011-07-19 14:15:01,0.0767829457364,-0.0767829457364,0.613248237975,[[ 0.]],0.0,0.0,0.0
2011-07-19 15:15:01,0.063772557031,-0.063772557031,0.518993972859,[[ 0.]],0.0,0.0,0.0
2011-07-19 16:15:01,0.235018691589,-0.235018691589,0.0843829635608,[[ 0.]],0.0,0.0,0.0
2011-07-19 17:15:01,0.0471752331381,-0.0471752331381,0.0734790799533,[[ 0.]],0.0,0.0,0.0
2011-07-19 18:15:01,0.0535730203536,-0.0535730203536,0.0649593624411,[[ 0.]],0.0,0.0,0.0
2011-07-19 19:15:01,0.039657991552,-0.039657991552,0.0935951473898,[[ 0.]],0.0,0.0,0.0
2011-07-19 20:15:01,0.0486976104091,-0.0486976104091,0.139186178317,[[ 0.]],0.0,0.0,0.0
2011-07-19 21:15:01,0.0429491068419,-0.0429491068419,0.24991149478,[[ 0.]],0.0,0.0,0.0
2011-07-19 22:15:01,0.0444590082849,-0.0444590082849,0.41212891002,[[ 0.]],0.0,0.0,0.0
2011-07-19 23:15:01,0.0479899944414,-0.0479899944414,0.539430785692,[[ 0.]],0.0,0.0,0.0
2011-07-20 00:15:01,0.0424238534251,-0.0424238534251,0.63572448957,[[ 0.]],0.0,0.0,0.0
2011-07-20 01:15:01,0.049315943572,-0.049315943572,0.673895682264,[[ 0.]],0.0,0.0,0.0
2011-07-20 02:15:01,0.0388231292517,-0.0388231292517,0.970952510674,[[ 0.]],0.0,0.0,0.0
2011-07-20 03:15:01,0.037174972645,-0.037174972645,0.975421856647,[[ 0.]],0.0,0.0,0.0
2011-07-20 04:15:01,0.0355203101595,-0.0355203101595,0.982099555557,[[ 0.]],0.0,0.0,0.0
2011-07-20 05:15:01,0.0315649156018,-0.0315649156018,0.984494127683,[[ 0.]],0.0,0.0,0.0
2011-07-20 06:15:01,0.0309474859023,-0.0309474859023,0.988892286889,[[ 0.]],0.0,0.0,0.0
2011-07-20 07:15:01,0.0366960705694,-0.0366960705694,0.990157467777,[[ 0.]],0.0,0.0,0.0
2011-07-20 08:15:01,0.042247318612,-0.042247318612,0.990587294524,[[ 0.]],0.0,0.0,0.0
2011-07-20 09:15:01,0.0583041112455,-0.0583041112455,0.988541066559,[[ 0.]],0.0,0.0,0.0
2011-07-20 10:15:01,0.076299765808,-0.076299765808,0.978640058272,[[ 0.]],0.0,0.0,0.0
2011-07-20 11:15:01,0.0880397727273,-0.0880397727273,0.959276294795,[[ 0.]],0.0,0.0,0.0
2011-07-20 12:15:01,0.0977600749766,-0.0977600749766,0.904245918236,[[ 0.]],0.0,0.0,0.0
2011-07-20 13:15:01,0.0845054031588,-0.0845054031588,0.829867667635,[[ 0.]],0.0,0.0,0.0
2011-07-20 14:15:01,0.0679854096521,-0.0679854096521,0.760977710253,[[ 0.]],0.0,0.0,0.0
2011-07-20 15:15:01,0.0617786027675,-0.0617786027675,0.684471231507,[[ 0.]],0.0,0.0,0.0
2011-07-20 16:15:01,0.05906351414,-0.05906351414,0.604700925549,[[ 0.]],0.0,0.0,0.0
2011-07-20 17:15:01,0.056198465108,-0.056198465108,0.545807436954,[[ 0.]],0.0,0.0,0.0
2011-07-20 18:15:01,0.059090617482,-0.059090617482,0.493923592927,[[ 0.]],0.0,0.0,0.0
2011-07-20 19:15:01,0.0766210045662,-0.0766210045662,0.43861835077,[[ 0.]],0.0,0.0,0.0
2011-07-20 20:15:01,0.0576640561707,-0.0576640561707,0.494403353305,[[ 0.]],0.0,0.0,0.0
2011-07-20 21:15:01,0.0344220110847,-0.0344220110847,0.652463655684,[[ 0.]],0.0,0.0,0.0
2011-07-20 22:15:01,0.0474282560706,-0.0474282560706,0.781283217612,[[ 0.]],0.0,0.0,0.0
2011-07-20 23:15:01,0.045215196264,-0.045215196264,0.859281988643,[[ 0.]],0.0,0.0,0.0
2011-07-21 00:15:01,0.0400915170715,-0.0400915170715,0.901453368682,[[ 0.]],0.0,0.0,0.0
2011-07-21 01:15:01,0.041542074364,-0.041542074364,0.925694202921,[[ 0.]],0.0,0.0,0.0
2011-07-21 02:15:01,0.0368634686347,-0.0368634686347,0.946741359408,[[ 0.]],0.0,0.0,0.0
2011-07-21 03:15:01,0.0372822151225,-0.0372822151225,0.960698602063,[[ 0.]],0.0,0.0,0.0
2011-07-21 04:15:01,0.0358078562164,-0.0358078562164,0.973687125962,[[ 0.]],0.0,0.0,0.0
2011-07-21 05:15:01,0.0310102351314,-0.0310102351314,0.989024076891,[[ 0.]],0.0,0.0,0.0
2011-07-21 06:15:01,0.0315941097411,-0.0315941097411,0.993667144039,[[ 0.]],0.0,0.0,0.0
2011-07-21 07:15:01,0.0335278849006,-0.0335278849006,0.993768123221,[[ 0.]],0.0,0.0,0.0
2011-07-21 08:15:01,0.0355121997532,-0.0355121997532,0.995220468449,[[ 0.]],0.0,0.0,0.0
2011-07-21 09:15:01,0.0439005474453,-0.0439005474453,0.995374045655,[[ 0.]],0.0,0.0,0.0
2011-07-21 10:15:01,0.0556720202874,-0.0556720202874,0.993482744567,[[ 0.]],0.0,0.0,0.0
2011-07-21 11:15:01,0.0739900071378,-0.0739900071378,0.9872054487,[[ 0.]],0.0,0.0,0.0
2011-07-21 12:15:01,0.0808708133971,-0.0808708133971,0.970653720972,[[ 0.]],0.0,0.0,0.0
2011-07-21 13:15:01,0.0716248037677,-0.0716248037677,0.947632299751,[[ 0.]],0.0,0.0,0.0
2011-07-21 14:15:01,0.0625039787798,-0.0625039787798,0.921065705073,[[ 0.]],0.0,0.0,0.0
2011-07-21 15:15:01,0.0554892367906,-0.0554892367906,0.888355873631,[[ 0.]],0.0,0.0,0.0
2011-07-21 16:15:01,0.0523418803419,-0.0523418803419,0.853562137243,[[ 0.]],0.0,0.0,0.0
2011-07-21 17:15:01,0.0475980225026,-0.0475980225026,0.825815955005,[[ 0.]],0.0,0.0,0.0
2011-07-21 18:15:01,0.0507907647908,-0.0507907647908,0.792206378389,[[ 0.]],0.0,0.0,0.0
2011-07-21 19:15:01,0.0486191840633,-0.0486191840633,0.780643133196,[[ 0.]],0.0,0.0,0.0
2011-07-21 20:15:01,0.0483627684964,-0.0483627684964,0.797069406804,[[ 0.]],0.0,0.0,0.0
2011-07-21 21:15:01,0.0409542978925,-0.0409542978925,0.863097576285,[[ 0.]],0.0,0.0,0.0
2011-07-21 22:15:01,0.0473804697747,-0.0473804697747,0.91360725027,[[ 0.]],0.0,0.0,0.0
2011-07-21 23:15:01,0.0512268156425,-0.0512268156425,0.936752322301,[[ 0.]],0.0,0.0,0.0
2011-07-22 00:15:01,0.0475224049915,-0.0475224049915,0.950417889501,[[ 0.]],0.0,0.0,0.0
2011-07-22 01:15:01,0.0433965317919,-0.0433965317919,0.959597994302,[[ 0.]],0.0,0.0,0.0
2011-07-22 02:15:01,0.04053599327,-0.04053599327,0.967166177558,[[ 0.]],0.0,0.0,0.0
